Country name,Period,Avg_Pillar_1_Score,Avg_Pillar_2_Score,Avg_Pillar_3_Score,Avg_Total_Index_Average,Avg_Overall_Rank,Avg_Overall_Rank_Rolling_Avg_(3y),Avg_Total_Index_Normalized,Avg_Pillar_1_Normalized,Avg_Pillar_1_Rank,Avg_Pillar_2_Normalized,Avg_Pillar_2_Rank,Avg_Pillar_3_Normalized,Avg_Pillar_3_Rank,Total_Yes_Votes,Total_No_Votes,Total_Abstain_Votes,Total_Total_Votes_in_Year
MEX,1975-1979,95.6376,96.1421,96.3187,96.0328,49.6000,44.9333,0.6378,0.7579,24.8000,0.4711,77.4000,0.6203,50.6000,467,1,33,501
MEX,1980-1984,96.4630,96.1698,97.8183,96.8170,51.4000,50.9333,0.6614,0.6965,31.6000,0.4778,88.2000,0.7032,30.2000,718,1,28,747
MEX,1985-1989,97.7490,97.0145,98.1612,97.6416,40.2000,47.4000,0.6816,0.7089,26.8000,0.5078,83.0000,0.6850,22.6000,684,0,24,708
MEX,1990-1994,96.5476,97.0218,96.7165,96.7620,57.4000,47.2667,0.6436,0.6798,36.6000,0.4956,84.2000,0.6497,38.0000,342,0,25,367
MEX,1995-1999,96.3215,96.6302,96.7427,96.5648,38.8000,45.4000,0.6726,0.7165,22.0000,0.4953,92.0000,0.7037,26.8000,339,0,23,362
MEX,2000-2004,97.2577,97.8210,97.2511,97.4433,34.8000,31.4667,0.6890,0.7424,14.2000,0.5507,73.0000,0.6867,29.0000,476,0,18,494
MEX,2005-2009,94.4609,96.7535,96.8007,96.0051,85.0000,81.0000,0.5926,0.5230,98.4000,0.4447,120.6000,0.6758,40.4000,416,2,28,446
MEX,2010-2014,95.5035,96.5176,96.5212,96.1808,72.8000,73.8000,0.6262,0.5952,60.8000,0.4735,114.4000,0.6673,49.8000,389,1,28,418
MEX,2015-2019,93.4959,94.0218,93.9114,93.8097,101.2000,94.4000,0.5053,0.4926,99.2000,0.3560,134.2000,0.5690,85.8000,398,1,61,460
MEX,2020-2024,93.1311,96.0740,95.1773,94.7942,87.4000,93.4000,0.5749,0.4568,108.8000,0.4953,107.6000,0.6523,60.6000,495,0,50,545
MEX,2025-2029,91.1744,99.6065,99.5132,96.7647,19.0000,57.6667,0.7534,0.6369,36.0000,0.7026,23.0000,0.7291,1.0000,10,0,0,10
MHL,1990-1994,86.7760,94.0767,80.0542,87.1458,148.2500,142.6667,0.2112,0.2343,142.0000,0.3251,127.2500,0.1539,125.0000,169,10,84,263
MHL,1995-1999,86.6320,81.6812,71.9318,80.0816,169.2000,166.2667,0.1319,0.2478,143.0000,0.0825,161.4000,0.1141,145.2000,193,25,124,342
MHL,2000-2004,77.8011,59.5300,46.6310,61.3207,182.4000,179.4667,0.0276,0.1005,164.0000,0.0127,170.4000,0.0229,147.6000,101,123,61,285
MHL,2005-2009,88.4565,70.0610,54.5995,71.0390,188.0000,187.6667,0.0221,0.2368,152.8000,0.0029,178.0000,0.0111,156.4000,136,158,60,354
MHL,2010-2014,90.7107,72.4823,65.0320,76.0750,188.6000,188.5333,0.0493,0.3472,143.6000,0.0102,180.2000,0.0506,157.8000,157,120,44,321
MHL,2015-2019,91.6593,79.9858,74.3866,82.0106,186.4000,186.2667,0.1232,0.3844,129.2000,0.0292,180.4000,0.1089,163.2000,224,119,37,380
MHL,2020-2024,92.0680,85.0462,79.2228,85.4457,175.6000,182.6000,0.2064,0.3986,129.2000,0.1016,173.8000,0.2099,150.8000,227,87,44,358
MHL,2025-2029,81.9266,88.0024,93.7493,87.8928,139.0000,152.3333,0.3560,0.3414,148.0000,0.2313,73.0000,0.5169,5.0000,8,1,0,9
MKD,1990-1994,,91.2902,80.5766,85.9334,156.0000,148.5000,0.2116,,,0.2257,154.5000,0.1732,139.5000,83,3,43,129
MKD,1995-1999,89.4873,95.1899,81.7328,88.7912,155.2000,156.0667,0.2801,0.3171,134.2500,0.3984,120.6000,0.1945,138.4000,232,34,87,353
MKD,2000-2004,91.6482,98.0384,80.1602,89.9490,149.0000,149.7333,0.3140,0.3749,124.6000,0.5780,61.6000,0.2026,130.2000,226,45,83,354
MKD,2005-2009,90.2559,99.5840,81.1208,90.3202,146.2000,145.8000,0.2972,0.2937,148.0000,0.7277,24.2000,0.1775,138.4000,257,59,79,395
MKD,2010-2014,89.4826,97.2744,81.6375,89.4649,155.2000,159.2667,0.2775,0.2808,169.8000,0.5481,86.8000,0.2028,135.4000,199,46,69,314
MKD,2015-2019,86.6512,96.6245,78.7523,87.3427,164.2000,160.0666,0.2388,0.1925,182.6000,0.5179,96.6000,0.1684,147.6000,284,61,110,455
MKD,2020-2024,86.3624,97.0801,79.6660,87.7028,165.8000,161.8000,0.2604,0.1468,183.4000,0.5847,79.2000,0.1981,148.6000,241,80,64,385
MKD,2025-2029,83.4112,62.0190,64.8315,70.0873,183.0000,178.0000,0.0600,0.3857,134.0000,0.0100,103.0000,0.0610,33.0000,3,0,3,6
MLI,1960-1964,71.0417,85.5404,85.1367,84.6825,61.5000,58.4583,0.4304,0.3815,65.0000,0.2204,74.7500,0.4235,39.5000,59,7,18,84
MLI,1965-1969,91.9755,93.7976,92.7531,93.0873,35.2000,44.0000,0.6202,0.8372,11.5000,0.4856,61.8000,0.6178,32.0000,135,13,8,156
MLI,1970-1974,86.1519,96.5177,95.5694,92.7463,52.0000,47.0667,0.5622,0.5302,54.4000,0.5190,58.6000,0.6234,38.8000,293,5,19,317
MLI,1975-1979,95.0285,99.0503,98.6557,97.5782,17.4000,24.7333,0.7665,0.7484,25.4000,0.7199,25.4000,0.7895,9.4000,485,1,8,494
MLI,1980-1984,94.5863,98.3497,97.9457,96.9606,44.0000,41.5333,0.6803,0.5532,68.8000,0.6566,39.0000,0.7105,23.0000,674,0,22,696
MLI,1985-1989,97.6208,99.1441,98.2836,98.3495,18.8000,21.7333,0.7637,0.6948,30.0000,0.7180,22.8000,0.6922,21.4000,662,0,21,683
MLI,1990-1994,97.0045,98.9637,97.2233,97.7305,28.6000,24.5333,0.7109,0.7137,31.0000,0.6751,29.8000,0.6786,29.6000,342,1,11,354
MLI,1995-1999,94.3971,98.2189,95.5015,96.0392,53.0000,50.0667,0.6363,0.5770,65.8000,0.6325,52.2000,0.6408,48.0000,299,1,27,327
MLI,2000-2004,96.6554,99.7508,97.7682,98.0581,16.4000,24.1333,0.7285,0.6881,23.6000,0.7026,17.0000,0.7096,18.6000,422,2,17,441
MLI,2005-2009,98.1549,99.5852,97.0117,98.2506,11.0000,11.1333,0.7734,0.8447,7.8000,0.7243,21.4000,0.6898,36.4000,369,0,21,390
MLI,2010-2014,96.3654,98.0910,96.1303,96.8623,49.0000,39.4000,0.6778,0.6599,35.6000,0.6031,65.4000,0.6483,57.4000,314,0,28,342
MLI,2015-2019,92.8843,96.8327,94.6579,94.7916,95.0000,85.2000,0.5510,0.4571,111.8000,0.5248,98.0000,0.5935,88.0000,390,0,52,442
MLI,2020-2024,90.5994,92.4324,91.5336,91.5218,121.6000,112.2000,0.4204,0.3478,138.8000,0.3284,141.2000,0.5134,94.6000,353,34,31,418
MLI,2025-2029,79.1588,82.1928,78.2466,79.8661,173.0000,162.3333,0.1683,0.2621,165.0000,0.1253,87.0000,0.1820,23.0000,6,3,0,9
MLT,1965-1969,72.3810,88.6487,83.1196,83.1228,88.0000,83.0000,0.3170,0.1187,112.0000,0.3672,72.0000,0.3674,64.2000,38,7,10,55
MLT,1970-1974,90.0306,95.2045,97.1913,94.1421,32.6000,45.3333,0.6329,0.6579,27.4000,0.4376,69.6000,0.7169,23.0000,242,3,12,257
MLT,1975-1979,97.5858,94.7220,99.1444,97.1507,25.0000,19.4667,0.7287,0.9091,4.4000,0.4230,80.4000,0.8300,2.6000,446,1,1,448
MLT,1980-1984,99.1772,90.9710,99.3153,96.4878,56.4000,56.7333,0.6367,0.9452,1.6000,0.2294,126.4000,0.8099,1.6000,692,0,3,695
MLT,1985-1989,95.1196,88.6282,93.0872,92.2784,117.8000,102.3333,0.2807,0.5020,73.4000,0.1250,138.2000,0.4330,71.2000,605,1,83,689
MLT,1990-1994,92.0266,94.0750,84.8930,90.3316,125.0000,125.0667,0.2785,0.3469,111.4000,0.3290,105.2000,0.2147,101.4000,262,13,89,364
MLT,1995-1999,91.1526,90.7985,90.8481,90.9331,125.0000,126.8667,0.3599,0.4060,106.4000,0.2420,140.6000,0.4396,93.2000,291,16,52,359
MLT,2000-2004,91.9741,95.2097,86.5819,91.2552,129.6000,124.2667,0.3605,0.3904,119.6000,0.3802,129.2000,0.3301,107.8000,266,45,48,359
MLT,2005-2009,90.7254,96.8277,85.0260,90.8597,134.0000,136.0000,0.3177,0.3141,137.4000,0.4541,115.8000,0.2538,121.2000,282,50,65,397
MLT,2010-2014,91.2214,96.3463,84.4982,90.6886,135.4000,135.8000,0.3214,0.3523,141.2000,0.4618,121.4000,0.2550,123.0000,254,46,57,357
MLT,2015-2019,90.3106,94.1581,84.4249,89.6312,135.6000,134.6000,0.3091,0.3187,147.8000,0.3400,145.4000,0.2705,128.2000,327,51,80,458
MLT,2020-2024,91.3681,95.4478,87.7136,91.5098,120.2000,126.2000,0.4049,0.3522,144.2000,0.4506,118.2000,0.3827,116.0000,408,60,65,533
MLT,2025-2029,90.7629,99.9418,99.5132,96.7393,20.0000,79.0000,0.7518,0.6227,39.0000,0.7241,9.0000,0.7291,1.0000,10,0,0,10
MMR,1945-1949,,92.6122,88.8284,90.7203,32.5000,34.7500,0.4397,,,0.2748,36.0000,0.4510,24.0000,24,2,5,31
MMR,1950-1954,70.0000,89.1877,75.8685,81.0393,32.0000,30.2000,0.3787,0.3141,18.0000,0.3805,26.0000,0.3756,17.6000,51,7,15,73
MMR,1955-1959,64.4826,89.7757,84.9495,83.1862,49.2000,45.2667,0.3407,0.0700,44.3333,0.3188,43.2000,0.4463,21.6000,64,6,19,89
MMR,1960-1964,75.5514,95.5445,89.3503,86.8154,60.7500,57.0833,0.4536,0.4450,48.5000,0.5228,46.5000,0.5280,27.2500,76,2,18,96
MMR,1965-1969,82.2107,91.5104,88.0354,88.8829,75.0000,72.8000,0.4417,0.4951,64.0000,0.3889,80.8000,0.4418,61.0000,102,6,26,134
MMR,1970-1974,84.6963,95.8897,95.3503,91.9788,62.2000,66.2000,0.5302,0.4895,64.6000,0.5075,64.2000,0.6180,39.4000,299,1,27,327
MMR,1975-1979,92.1810,95.7492,94.7016,94.2106,79.6000,74.5333,0.5067,0.5467,62.8000,0.4267,84.6000,0.5243,68.8000,437,0,55,492
MMR,1980-1984,93.9121,93.3485,91.3106,92.8571,107.0000,103.9333,0.3792,0.4969,82.2000,0.3177,114.4000,0.3698,104.6000,567,0,114,681
MMR,1985-1989,95.1212,96.7069,95.2883,95.7055,92.0000,97.9333,0.5026,0.4661,89.2000,0.4993,81.2000,0.5090,81.0000,626,0,67,693
MMR,1990-1994,95.4750,96.1474,94.8792,95.5006,89.8000,84.7333,0.5518,0.5675,67.2000,0.4395,100.4000,0.5531,69.2000,319,10,25,354
MMR,1995-1999,94.6542,94.5808,92.0832,93.7728,92.4000,95.7333,0.4964,0.5992,59.4000,0.3646,125.6000,0.4825,91.0000,305,16,37,358
MMR,2000-2004,94.3072,96.7028,94.1886,95.0662,93.8000,93.1333,0.5389,0.5175,84.2000,0.4746,107.0000,0.5611,77.0000,318,9,33,360
MMR,2005-2009,96.4635,96.8333,94.4777,95.9249,86.0000,83.4000,0.5882,0.6778,43.4000,0.4538,118.2000,0.5616,85.8000,352,20,19,391
MMR,2010-2014,94.5897,94.7345,93.7326,94.3522,109.8000,109.4000,0.5037,0.5370,83.6000,0.3694,138.8000,0.5422,91.4000,289,17,24,330
MMR,2015-2019,92.8841,93.7864,92.2290,92.9665,115.6000,111.5333,0.4508,0.4476,116.8000,0.3302,143.0000,0.4946,104.6000,332,19,44,395
MMR,2020-2024,91.9780,93.6823,95.8559,93.8387,93.4000,106.0000,0.5241,0.4024,124.8000,0.3448,141.6000,0.6859,45.2000,362,6,25,393
MMR,2025-2029,97.8203,99.9154,99.5132,99.0830,3.0000,48.3333,0.9059,0.8793,3.0000,0.7224,12.0000,0.7291,1.0000,10,0,0,10
MNE,2005-2009,90.7026,99.2872,81.4787,90.5692,140.7500,134.8750,0.3031,0.3268,154.0000,0.6854,32.5000,0.1793,138.7500,205,46,61,312
MNE,2010-2014,91.6525,99.1372,81.2573,90.6824,135.8000,139.0667,0.3209,0.3719,134.4000,0.7027,22.6000,0.1918,134.8000,236,48,74,358
MNE,2015-2019,89.4428,98.8371,78.2551,88.8450,146.0000,144.1333,0.2824,0.2844,155.8000,0.7116,33.6000,0.1588,151.2000,282,78,97,457
MNE,2020-2024,91.1637,99.0641,79.6107,89.9461,135.8000,138.0667,0.3372,0.3432,145.6000,0.7655,24.0000,0.1982,149.4000,273,92,72,437
MNE,2025-2029,85.9974,99.9418,99.5132,95.1508,45.0000,103.6667,0.6609,0.4656,106.0000,0.7241,9.0000,0.7291,1.0000,10,0,0,10
MNG,1960-1964,,64.9854,64.7211,64.8532,100.3333,99.7778,0.0844,,,0.0125,93.0000,0.1056,61.6667,29,25,8,62
MNG,1965-1969,75.3618,83.3333,87.0277,83.8910,100.4000,99.2000,0.2879,0.2369,102.0000,0.1901,104.0000,0.4092,67.8000,103,21,16,140
MNG,1970-1974,79.6561,91.3333,83.3638,84.7844,115.6000,114.7333,0.2807,0.3345,99.2000,0.3486,89.2000,0.2020,92.6000,227,28,73,328
MNG,1975-1979,87.2415,92.4096,83.5972,87.7494,120.2000,116.6000,0.2300,0.3077,98.2000,0.2730,108.8000,0.1540,105.6000,346,68,87,501
MNG,1980-1984,89.9791,91.1669,88.5350,89.8937,124.4000,126.2000,0.2479,0.3044,113.2000,0.2246,126.4000,0.2824,110.0000,550,97,53,700
MNG,1985-1989,94.2117,95.1520,96.6666,95.3434,95.4000,103.4667,0.4795,0.4070,98.0000,0.3893,109.0000,0.5988,52.8000,632,25,19,676
MNG,1990-1994,97.1985,98.3643,98.3198,97.9608,33.8000,47.8000,0.7228,0.7138,25.0000,0.6187,48.8000,0.7406,14.8000,338,0,11,349
MNG,1995-1999,95.3786,97.5960,97.1535,96.7093,37.4000,29.6666,0.6847,0.6503,42.4000,0.5774,67.0000,0.7298,24.6000,313,0,26,339
MNG,2000-2004,96.8471,98.1137,98.1893,97.7167,27.4000,31.0000,0.7049,0.7049,22.0000,0.5663,78.6000,0.7282,17.2000,322,0,13,335
MNG,2005-2009,95.6082,98.7855,97.1874,97.1937,44.6000,42.6000,0.6822,0.6029,67.4000,0.6335,59.2000,0.6965,34.6000,346,2,21,369
MNG,2010-2014,96.2715,98.0079,97.2675,97.1823,35.0000,37.0000,0.7030,0.6509,36.2000,0.5949,71.2000,0.7062,32.4000,320,0,23,343
MNG,2015-2019,94.7053,95.6660,96.7679,95.7130,86.2000,74.4667,0.6029,0.5588,85.0000,0.4337,125.8000,0.6929,50.0000,400,0,35,435
MNG,2020-2024,95.8909,94.9967,94.8461,95.2446,77.0000,80.6667,0.6016,0.6569,48.0000,0.4199,126.4000,0.6408,61.6000,386,0,48,434
MNG,2025-2029,93.5358,99.7280,89.6883,94.3174,62.0000,71.0000,0.6171,0.7201,15.0000,0.7103,20.0000,0.4004,10.0000,8,0,2,10
MOZ,1975-1979,92.7260,97.1943,96.6226,96.5510,40.6000,31.6667,0.6899,0.5172,71.0000,0.5599,58.0000,0.6462,43.0000,408,6,24,438
MOZ,1980-1984,92.5943,95.8823,95.6568,94.7111,87.4000,85.9333,0.4933,0.4282,92.8000,0.4583,93.6000,0.5697,72.8000,616,23,32,671
MOZ,1985-1989,96.6159,99.3152,98.9567,98.2960,19.2000,32.5333,0.7575,0.6253,53.2000,0.7314,22.0000,0.7443,13.2000,634,0,9,643
MOZ,1990-1994,97.2380,98.9746,97.5534,97.9220,25.2000,22.8000,0.7305,0.7284,20.8000,0.6797,30.2000,0.6973,24.6000,319,0,11,330
MOZ,1995-1999,94.7912,97.7854,94.7414,95.7726,59.8000,52.4000,0.6154,0.6018,57.2000,0.5876,65.0000,0.5970,62.2000,272,0,32,304
MOZ,2000-2004,95.8820,99.8185,97.0873,97.5959,30.4000,39.6667,0.6953,0.6278,44.4000,0.7093,14.4000,0.6790,31.4000,315,1,17,333
MOZ,2005-2009,98.0310,99.7579,97.2704,98.3531,9.4000,12.8000,0.7823,0.8286,8.4000,0.7436,13.8000,0.7037,27.6000,364,0,20,384
MOZ,2010-2014,95.7793,98.6383,96.9407,97.1194,40.8000,28.3333,0.7010,0.6271,55.4000,0.6533,45.6000,0.6890,41.4000,309,0,22,331
MOZ,2015-2019,95.9142,99.3155,97.1529,97.4609,31.2000,40.0000,0.7258,0.6412,53.0000,0.7534,14.8000,0.7116,39.6000,417,0,27,444
MOZ,2020-2024,95.7116,98.6657,95.7632,96.7135,35.2000,30.1333,0.7022,0.6401,52.4000,0.7248,28.6000,0.6862,46.6000,464,0,41,505
MOZ,2025-2029,82.4738,99.0483,83.1952,88.2391,135.0000,76.0000,0.3671,0.3576,144.0000,0.6681,26.0000,0.2594,19.0000,7,0,3,10
MRT,1960-1964,,93.5401,88.4396,90.9898,31.6667,44.8889,0.6192,,,0.4279,60.3333,0.5127,34.0000,44,0,11,55
MRT,1965-1969,75.3357,90.8869,90.7413,88.8795,71.6000,57.4667,0.4486,0.2358,101.5000,0.3751,82.6000,0.5511,41.6000,112,9,16,137
MRT,1970-1974,81.6936,97.0652,96.2516,91.6701,63.4000,72.7333,0.5099,0.4130,78.2000,0.5690,48.6000,0.6666,31.0000,311,6,13,330
MRT,1975-1979,93.0509,95.0625,95.1294,94.4143,75.8000,65.0667,0.5204,0.5808,52.8000,0.3801,96.8000,0.5463,65.4000,443,6,42,491
MRT,1980-1984,94.7195,99.0895,98.7062,97.5051,30.2000,47.8667,0.7417,0.6049,52.8000,0.7252,21.0000,0.7635,8.8000,687,0,13,700
MRT,1985-1989,98.6510,99.2715,98.5416,98.8214,6.6000,6.7333,0.8231,0.8154,6.2000,0.7285,19.6000,0.7119,16.0000,664,2,15,681
MRT,1990-1994,96.9402,99.1580,96.9477,97.6820,30.2000,23.7333,0.7149,0.7165,31.6000,0.6895,23.2000,0.6646,34.2000,344,2,15,361
MRT,1995-1999,95.2496,98.0792,95.6394,96.3227,43.5000,44.5833,0.6646,0.6478,47.7500,0.6270,55.2500,0.6498,46.2500,223,1,19,243
MRT,2000-2004,93.5780,96.7874,95.4878,95.8104,81.0000,68.1333,0.5815,0.5024,89.5000,0.4744,107.4000,0.6107,62.6000,257,10,16,283
MRT,2005-2009,94.8370,97.4175,96.9713,96.4086,72.8000,77.8667,0.6234,0.5476,86.4000,0.5070,99.4000,0.6869,40.0000,369,6,13,388
MRT,2010-2014,95.3398,98.2878,96.1651,96.5975,54.4000,53.0667,0.6598,0.5853,63.8000,0.6234,60.2000,0.6510,57.6000,307,2,23,332
MRT,2015-2019,94.7876,98.0344,97.0426,96.6215,61.0000,69.2667,0.6638,0.5572,81.6000,0.6239,67.2000,0.7058,42.8000,399,3,22,424
MRT,2020-2024,95.6445,97.8755,95.0662,96.1954,51.4000,47.4000,0.6651,0.6371,54.0000,0.6467,57.4000,0.6499,60.8000,372,2,38,412
MRT,2025-2029,87.0685,99.0483,83.1952,89.7707,123.0000,80.3333,0.4198,0.4998,91.0000,0.6681,26.0000,0.2594,19.0000,7,0,3,10
MUS,1965-1969,,97.4371,96.1659,96.8014,5.0000,7.0000,0.8897,,,0.6557,35.0000,0.8031,14.0000,48,2,2,52
MUS,1970-1974,84.7756,98.0915,97.6172,96.0869,19.8000,19.8000,0.7513,0.5234,57.5000,0.6385,35.0000,0.7469,16.4000,176,1,7,184
MUS,1975-1979,97.6905,98.1164,98.2005,98.0024,12.6000,9.7333,0.7989,0.8637,11.0000,0.6407,39.8000,0.7544,15.4000,443,0,12,455
MUS,1980-1984,97.4933,98.0964,97.9678,97.8525,21.4000,21.0667,0.7752,0.7820,12.4000,0.6525,42.2000,0.7161,25.2000,626,4,16,646
MUS,1985-1989,98.2381,98.0769,98.0068,98.1073,27.2000,24.3333,0.7277,0.7693,12.0000,0.5918,59.8000,0.6682,31.8000,665,5,19,689
MUS,1990-1994,96.4359,95.4917,96.8194,96.2490,75.6000,72.4000,0.5866,0.6373,44.6000,0.3798,110.6000,0.6564,35.4000,312,5,14,331
MUS,1995-1999,96.5632,93.4233,96.3103,95.4322,67.2000,62.6667,0.5969,0.7318,18.6000,0.3107,135.2000,0.6801,35.6000,330,3,20,353
MUS,2000-2004,96.6623,96.3422,96.9005,96.6350,55.4000,52.9333,0.6369,0.7062,35.0000,0.4548,115.2000,0.6709,37.2000,427,2,22,451
MUS,2005-2009,96.6492,97.3272,95.9071,96.6279,64.0000,69.6000,0.6398,0.6937,39.0000,0.4917,107.8000,0.6328,63.0000,365,0,33,398
MUS,2010-2014,96.9277,96.1757,96.0762,96.3932,68.0000,65.8000,0.6413,0.7036,19.2000,0.4500,124.6000,0.6451,62.0000,324,0,26,350
MUS,2015-2019,95.7421,97.3678,96.5459,96.5519,61.8000,67.9333,0.6592,0.6235,60.8000,0.5726,81.2000,0.6830,50.6000,418,0,28,446
MUS,2020-2024,97.6277,98.1034,96.7130,97.4814,16.8000,20.2000,0.7612,0.8100,9.6000,0.6712,48.2000,0.7281,32.4000,396,0,24,420
MUS,2025-2029,91.8750,86.2934,99.5132,92.5605,84.0000,42.6667,0.5330,0.6613,31.0000,0.1940,79.0000,0.7291,1.0000,8,0,0,8
MWI,1965-1969,73.7645,65.9760,66.1587,69.6339,93.6000,76.9333,0.2287,0.1704,105.5000,0.1642,99.0000,0.2287,74.2000,63,7,50,120
MWI,1970-1974,82.7027,62.5805,64.8598,70.0477,127.0000,125.2000,0.0793,0.4238,79.0000,0.0101,122.8000,0.0447,105.2000,139,11,116,266
MWI,1975-1979,84.2289,82.1677,83.2635,83.2200,130.2000,131.0000,0.1356,0.2047,116.6000,0.0623,129.6000,0.1707,104.2000,289,7,112,408
MWI,1980-1984,81.8284,78.8226,79.7107,80.1206,141.6000,140.0667,0.0641,0.0623,143.6000,0.0631,141.0000,0.1461,122.6000,404,4,178,586
MWI,1985-1989,91.0192,89.1736,89.5420,89.9116,128.8000,130.8000,0.2071,0.2482,135.8000,0.1614,135.8000,0.2841,112.2000,539,3,131,673
MWI,1990-1994,93.8021,92.3272,93.9190,93.3495,107.6000,112.6667,0.4110,0.4339,99.2000,0.2363,130.4000,0.5117,64.6000,270,0,37,307
MWI,1995-1999,94.3611,93.7987,94.6588,94.2728,77.6000,71.8667,0.5478,0.5923,62.4000,0.3757,118.8000,0.6260,42.8000,274,1,22,297
MWI,2000-2004,85.8849,95.8094,93.8772,91.8572,122.8000,123.8000,0.3937,0.1958,160.6000,0.4284,107.0000,0.5540,72.6000,189,0,24,213
MWI,2005-2009,93.1343,95.7296,94.9780,94.6140,100.4000,105.1333,0.5206,0.4507,103.2000,0.4177,117.4000,0.5989,60.4000,316,1,36,353
MWI,2010-2014,94.9745,94.4499,95.5728,94.9991,86.8000,84.4000,0.5574,0.5683,69.2000,0.3647,136.2000,0.6292,57.4000,285,1,22,308
MWI,2015-2019,94.2631,95.6662,97.3835,95.7709,81.2000,90.7333,0.6063,0.5258,91.8000,0.4392,122.0000,0.7255,34.4000,342,0,24,366
MWI,2020-2024,94.4319,91.7680,94.3729,93.5243,104.4000,96.5333,0.5037,0.5456,81.0000,0.2821,147.2000,0.6253,68.4000,325,2,40,367
MWI,2025-2029,86.6071,92.6680,93.7297,91.0016,104.0000,100.6667,0.4669,0.4850,97.0000,0.3676,57.0000,0.5163,6.0000,7,0,1,8
MYS,1955-1959,,96.3740,95.9888,96.1814,12.3333,17.9444,0.7401,,,0.5637,29.0000,0.7616,6.6667,45,0,3,48
MYS,1960-1964,88.5799,95.2881,94.4668,92.7783,20.7500,17.5833,0.7025,0.7666,13.2500,0.5171,40.7500,0.7188,9.5000,89,1,6,96
MYS,1965-1969,87.1308,95.1385,92.1886,92.7607,40.4000,37.0667,0.6182,0.6707,28.5000,0.5420,49.6000,0.6038,38.4000,136,4,16,156
MYS,1970-1974,89.9718,97.1688,97.0776,94.7394,26.0000,29.8667,0.6616,0.6602,24.0000,0.5857,41.6000,0.7166,20.0000,314,2,11,327
MYS,1975-1979,95.4361,98.7955,96.7663,96.9993,28.6000,26.9333,0.7108,0.7385,20.6000,0.6888,25.4000,0.6484,41.0000,475,6,25,506
MYS,1980-1984,95.6559,99.2163,97.0534,97.3086,34.0000,32.5333,0.7094,0.6233,51.4000,0.7362,17.0000,0.6519,45.8000,669,4,35,708
MYS,1985-1989,97.3413,99.1035,97.7852,98.0767,25.8000,28.4667,0.7316,0.6703,40.4000,0.7111,22.0000,0.6588,33.6000,696,3,27,726
MYS,1990-1994,96.0035,99.4789,96.2306,97.2377,47.2000,42.7333,0.6743,0.6162,53.4000,0.7132,16.4000,0.6285,48.6000,382,5,17,404
MYS,1995-1999,96.4474,99.3380,95.8915,97.2257,22.0000,26.6667,0.7219,0.7278,20.4000,0.7369,15.8000,0.6568,42.2000,394,5,24,423
MYS,2000-2004,96.0736,99.1846,96.4867,97.2483,43.2000,34.0666,0.6717,0.6453,38.0000,0.6562,35.6000,0.6522,44.2000,379,8,22,409
MYS,2005-2009,95.2152,97.9509,95.6526,96.2729,76.2000,73.4000,0.6125,0.5750,82.2000,0.5471,86.2000,0.6174,64.2000,364,19,17,400
MYS,2010-2014,95.6240,98.1509,96.5722,96.7823,50.8000,56.8000,0.6713,0.6066,59.2000,0.6108,59.8000,0.6700,47.8000,332,8,19,359
MYS,2015-2019,95.8557,98.1986,97.5301,97.1948,41.6000,34.0666,0.7094,0.6629,54.2000,0.6370,62.4000,0.7315,32.4000,562,3,28,593
MYS,2020-2024,96.8349,97.9741,94.7807,96.5299,39.8000,50.3333,0.6900,0.7416,24.8000,0.6524,53.0000,0.6358,66.2000,395,4,39,438
MYS,2025-2029,92.2606,99.9154,99.5132,97.2298,13.0000,26.3333,0.7820,0.6748,26.0000,0.7224,12.0000,0.7291,1.0000,10,0,0,10
NAM,1990-1994,95.1398,97.8568,96.1369,96.8145,52.2000,48.3667,0.6515,0.5938,50.5000,0.5745,59.4000,0.6254,48.6000,339,4,17,360
NAM,1995-1999,95.0526,97.0294,94.1323,95.4048,63.4000,64.0667,0.5956,0.6223,50.2000,0.5420,80.0000,0.5733,67.2000,340,5,29,374
NAM,2000-2004,97.5079,99.4421,97.5590,98.1697,14.6000,20.7333,0.7365,0.7632,8.8000,0.6752,29.2000,0.6985,24.8000,370,1,16,387
NAM,2005-2009,97.2837,98.4345,96.7950,97.5044,33.2000,26.9334,0.7102,0.7554,23.6000,0.6069,60.4000,0.6771,41.8000,357,2,23,382
NAM,2010-2014,95.8204,98.0362,96.1455,96.6674,52.8000,51.2000,0.6623,0.6177,53.0000,0.5980,66.8000,0.6490,59.0000,298,1,27,326
NAM,2015-2019,95.0188,98.6160,96.2332,96.6227,62.2000,61.8666,0.6627,0.5750,81.0000,0.6774,43.8000,0.6654,61.0000,399,0,37,436
NAM,2020-2024,94.4294,97.6726,94.9112,95.6711,61.6000,58.6667,0.6308,0.5434,82.2000,0.6338,59.6000,0.6481,58.6000,377,1,43,421
NAM,2025-2029,88.8797,97.3257,77.2146,87.8067,140.0000,94.3333,0.3533,0.5591,67.0000,0.5708,32.0000,0.1685,26.0000,5,0,3,8
NER,1960-1964,66.1232,95.8982,91.5369,91.0305,34.5000,23.8750,0.6222,0.2929,77.0000,0.5268,43.0000,0.6125,24.5000,68,4,13,85
NER,1965-1969,76.1480,94.5876,94.8991,92.5057,41.6000,39.2667,0.6187,0.2676,97.0000,0.5154,53.6000,0.7388,18.2000,116,0,15,131
