Year,Country,TopicTag,YesVotes_Topic,NoVotes_Topic,AbstainVotes_Topic,TotalVotes_Topic
1946,SYR,INTERNATIONAL RELATIONS,2,2,3,7
1946,SYR,POLITICAL AND LEGAL QUESTIONS,15,2,3,20
1946,SYR,POLITICAL EVENTS AND ISSUES,0,1,0,1
1946,SYR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,1,0,3,4
1946,SYR,SOCIAL DEVELOPMENT,0,1,2,3
1946,TUR,DISCRIMINATION,1,0,1,2
1946,TUR,GENERAL AND NATIONAL LAW,2,0,0,2
1946,TUR,HUMAN RIGHTS,1,0,3,4
1946,TUR,INTERNATIONAL LAW,0,0,1,1
1946,TUR,INTERNATIONAL RELATIONS,5,0,2,7
1946,TUR,POLITICAL AND LEGAL QUESTIONS,16,0,4,20
1946,TUR,POLITICAL EVENTS AND ISSUES,1,0,0,1
1946,TUR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,1,0,3,4
1946,TUR,SOCIAL DEVELOPMENT,0,1,2,3
1946,UKR,DISCRIMINATION,2,0,0,2
1946,UKR,GENERAL AND NATIONAL LAW,1,1,0,2
1946,UKR,HUMAN RIGHTS,2,2,0,4
1946,UKR,INTERNATIONAL LAW,0,1,0,1
1946,UKR,INTERNATIONAL RELATIONS,3,4,0,7
1946,UKR,POLITICAL AND LEGAL QUESTIONS,7,12,1,20
1946,UKR,POLITICAL EVENTS AND ISSUES,0,1,0,1
1946,UKR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,1,3,0,4
1946,UKR,SOCIAL DEVELOPMENT,1,2,0,3
1946,URY,DISCRIMINATION,2,0,0,2
1946,URY,GENERAL AND NATIONAL LAW,2,0,0,2
1946,URY,HUMAN RIGHTS,4,0,0,4
1946,URY,INTERNATIONAL LAW,1,0,0,1
1946,URY,INTERNATIONAL RELATIONS,7,0,0,7
1946,URY,POLITICAL AND LEGAL QUESTIONS,20,0,0,20
1946,URY,POLITICAL EVENTS AND ISSUES,1,0,0,1
1946,URY,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,4,0,0,4
1946,URY,SOCIAL DEVELOPMENT,2,0,1,3
1946,USA,DISCRIMINATION,1,1,0,2
1946,USA,GENERAL AND NATIONAL LAW,0,2,0,2
1946,USA,HUMAN RIGHTS,3,1,0,4
1946,USA,INTERNATIONAL LAW,1,0,0,1
1946,USA,INTERNATIONAL RELATIONS,7,0,0,7
1946,USA,POLITICAL AND LEGAL QUESTIONS,19,1,0,20
1946,USA,POLITICAL EVENTS AND ISSUES,1,0,0,1
1946,USA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,4,0,0,4
1946,USA,SOCIAL DEVELOPMENT,2,1,0,3
1946,VEN,DISCRIMINATION,2,0,0,2
1946,VEN,GENERAL AND NATIONAL LAW,1,0,0,1
1946,VEN,HUMAN RIGHTS,4,0,0,4
1946,VEN,INTERNATIONAL LAW,1,0,0,1
1946,VEN,INTERNATIONAL RELATIONS,7,0,0,7
1946,VEN,POLITICAL AND LEGAL QUESTIONS,12,0,8,20
1946,VEN,POLITICAL EVENTS AND ISSUES,1,0,0,1
1946,VEN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,4,0,0,4
1946,VEN,SOCIAL DEVELOPMENT,3,0,0,3
1946,ZAF,DISCRIMINATION,1,1,0,2
1946,ZAF,GENERAL AND NATIONAL LAW,1,1,0,2
1946,ZAF,HUMAN RIGHTS,3,1,0,4
1946,ZAF,INTERNATIONAL LAW,1,0,0,1
1946,ZAF,INTERNATIONAL RELATIONS,6,0,1,7
1946,ZAF,POLITICAL AND LEGAL QUESTIONS,16,1,3,20
1946,ZAF,POLITICAL EVENTS AND ISSUES,1,0,0,1
1946,ZAF,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,4,0,0,4
1946,ZAF,SOCIAL DEVELOPMENT,2,1,0,3
1947,AFG,INTERNATIONAL RELATIONS,5,0,2,7
1947,AFG,MAINTENANCE OF PEACE AND SECURITY,0,0,1,1
1947,AFG,No Tag,0,1,0,1
1947,AFG,POLITICAL AND LEGAL QUESTIONS,6,3,2,11
1947,AFG,POLITICAL EVENTS AND ISSUES,0,0,1,1
1947,ARG,INTERNATIONAL LAW,1,0,0,1
1947,ARG,INTERNATIONAL RELATIONS,7,0,0,7
1947,ARG,LAW OF WAR,1,0,0,1
1947,ARG,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,ARG,No Tag,1,0,0,1
1947,ARG,POLITICAL AND LEGAL QUESTIONS,9,1,1,11
1947,ARG,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,AUS,INTERNATIONAL LAW,0,0,1,1
1947,AUS,INTERNATIONAL RELATIONS,7,0,0,7
1947,AUS,LAW OF WAR,0,0,1,1
1947,AUS,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,AUS,No Tag,0,1,0,1
1947,AUS,POLITICAL AND LEGAL QUESTIONS,10,1,0,11
1947,AUS,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,BEL,INTERNATIONAL LAW,0,0,1,1
1947,BEL,INTERNATIONAL RELATIONS,7,0,0,7
1947,BEL,LAW OF WAR,0,0,1,1
1947,BEL,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,BEL,No Tag,1,0,0,1
1947,BEL,POLITICAL AND LEGAL QUESTIONS,10,1,0,11
1947,BEL,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,BLR,INTERNATIONAL LAW,0,0,1,1
1947,BLR,INTERNATIONAL RELATIONS,0,7,0,7
1947,BLR,LAW OF WAR,0,0,1,1
1947,BLR,MAINTENANCE OF PEACE AND SECURITY,0,1,0,1
1947,BLR,No Tag,1,0,0,1
1947,BLR,POLITICAL AND LEGAL QUESTIONS,4,7,0,11
1947,BLR,POLITICAL EVENTS AND ISSUES,0,1,0,1
1947,BOL,INTERNATIONAL LAW,1,0,0,1
1947,BOL,INTERNATIONAL RELATIONS,7,0,0,7
1947,BOL,LAW OF WAR,1,0,0,1
1947,BOL,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,BOL,No Tag,1,0,0,1
1947,BOL,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,BOL,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,BRA,INTERNATIONAL LAW,1,0,0,1
1947,BRA,INTERNATIONAL RELATIONS,7,0,0,7
1947,BRA,LAW OF WAR,1,0,0,1
1947,BRA,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,BRA,No Tag,0,1,0,1
1947,BRA,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,BRA,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,CAN,INTERNATIONAL LAW,1,0,0,1
1947,CAN,INTERNATIONAL RELATIONS,7,0,0,7
1947,CAN,LAW OF WAR,1,0,0,1
1947,CAN,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,CAN,No Tag,0,0,1,1
1947,CAN,POLITICAL AND LEGAL QUESTIONS,10,1,0,11
1947,CAN,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,CHL,INTERNATIONAL LAW,1,0,0,1
1947,CHL,INTERNATIONAL RELATIONS,7,0,0,7
1947,CHL,LAW OF WAR,1,0,0,1
1947,CHL,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,CHL,No Tag,1,0,0,1
1947,CHL,POLITICAL AND LEGAL QUESTIONS,10,0,1,11
1947,CHL,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,CHN,INTERNATIONAL LAW,1,0,0,1
1947,CHN,INTERNATIONAL RELATIONS,7,0,0,7
1947,CHN,LAW OF WAR,1,0,0,1
1947,CHN,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,CHN,No Tag,0,1,0,1
1947,CHN,POLITICAL AND LEGAL QUESTIONS,10,0,1,11
1947,CHN,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,COL,INTERNATIONAL RELATIONS,7,0,0,7
1947,COL,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,COL,No Tag,1,0,0,1
1947,COL,POLITICAL AND LEGAL QUESTIONS,10,0,1,11
1947,COL,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,CRI,INTERNATIONAL LAW,1,0,0,1
1947,CRI,INTERNATIONAL RELATIONS,7,0,0,7
1947,CRI,LAW OF WAR,1,0,0,1
1947,CRI,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,CRI,No Tag,1,0,0,1
1947,CRI,POLITICAL AND LEGAL QUESTIONS,9,0,1,10
1947,CRI,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,CUB,INTERNATIONAL LAW,1,0,0,1
1947,CUB,INTERNATIONAL RELATIONS,7,0,0,7
1947,CUB,LAW OF WAR,1,0,0,1
1947,CUB,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,CUB,No Tag,0,1,0,1
1947,CUB,POLITICAL AND LEGAL QUESTIONS,10,1,0,11
1947,CUB,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,CZE,INTERNATIONAL LAW,0,0,1,1
1947,CZE,INTERNATIONAL RELATIONS,0,7,0,7
1947,CZE,LAW OF WAR,0,0,1,1
1947,CZE,MAINTENANCE OF PEACE AND SECURITY,0,1,0,1
1947,CZE,No Tag,1,0,0,1
1947,CZE,POLITICAL AND LEGAL QUESTIONS,4,7,0,11
1947,CZE,POLITICAL EVENTS AND ISSUES,0,1,0,1
1947,DNK,INTERNATIONAL LAW,1,0,0,1
1947,DNK,INTERNATIONAL RELATIONS,6,0,1,7
1947,DNK,LAW OF WAR,1,0,0,1
1947,DNK,MAINTENANCE OF PEACE AND SECURITY,0,0,1,1
1947,DNK,No Tag,0,0,1,1
1947,DNK,POLITICAL AND LEGAL QUESTIONS,10,0,1,11
1947,DNK,POLITICAL EVENTS AND ISSUES,0,0,1,1
1947,DOM,INTERNATIONAL LAW,1,0,0,1
1947,DOM,INTERNATIONAL RELATIONS,7,0,0,7
1947,DOM,LAW OF WAR,1,0,0,1
1947,DOM,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,DOM,No Tag,0,1,0,1
1947,DOM,POLITICAL AND LEGAL QUESTIONS,10,0,1,11
1947,DOM,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,ECU,INTERNATIONAL LAW,1,0,0,1
1947,ECU,INTERNATIONAL RELATIONS,7,0,0,7
1947,ECU,LAW OF WAR,1,0,0,1
1947,ECU,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,ECU,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,ECU,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,EGY,INTERNATIONAL LAW,1,0,0,1
1947,EGY,INTERNATIONAL RELATIONS,6,0,1,7
1947,EGY,LAW OF WAR,1,0,0,1
1947,EGY,MAINTENANCE OF PEACE AND SECURITY,0,0,1,1
1947,EGY,No Tag,1,0,0,1
1947,EGY,POLITICAL AND LEGAL QUESTIONS,7,3,1,11
1947,EGY,POLITICAL EVENTS AND ISSUES,0,0,1,1
1947,ETH,INTERNATIONAL LAW,1,0,0,1
1947,ETH,INTERNATIONAL RELATIONS,1,6,0,7
1947,ETH,LAW OF WAR,1,0,0,1
1947,ETH,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,ETH,No Tag,1,0,0,1
1947,ETH,POLITICAL AND LEGAL QUESTIONS,4,6,1,11
1947,ETH,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,FRA,INTERNATIONAL LAW,1,0,0,1
1947,FRA,INTERNATIONAL RELATIONS,7,0,0,7
1947,FRA,LAW OF WAR,1,0,0,1
1947,FRA,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,FRA,No Tag,1,0,0,1
1947,FRA,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,FRA,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,GBR,INTERNATIONAL LAW,0,0,1,1
1947,GBR,INTERNATIONAL RELATIONS,7,0,0,7
1947,GBR,LAW OF WAR,0,0,1,1
1947,GBR,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,GBR,No Tag,0,1,0,1
1947,GBR,POLITICAL AND LEGAL QUESTIONS,9,1,1,11
1947,GBR,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,GRC,INTERNATIONAL LAW,0,0,1,1
1947,GRC,INTERNATIONAL RELATIONS,7,0,0,7
1947,GRC,LAW OF WAR,0,0,1,1
1947,GRC,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,GRC,No Tag,0,0,1,1
1947,GRC,POLITICAL AND LEGAL QUESTIONS,9,2,0,11
1947,GRC,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,GTM,INTERNATIONAL LAW,1,0,0,1
1947,GTM,INTERNATIONAL RELATIONS,5,0,2,7
1947,GTM,LAW OF WAR,1,0,0,1
1947,GTM,MAINTENANCE OF PEACE AND SECURITY,0,0,1,1
1947,GTM,No Tag,1,0,0,1
1947,GTM,POLITICAL AND LEGAL QUESTIONS,9,0,2,11
1947,GTM,POLITICAL EVENTS AND ISSUES,0,0,1,1
1947,HND,INTERNATIONAL LAW,1,0,0,1
1947,HND,INTERNATIONAL RELATIONS,7,0,0,7
1947,HND,LAW OF WAR,1,0,0,1
1947,HND,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,HND,No Tag,0,1,0,1
1947,HND,POLITICAL AND LEGAL QUESTIONS,9,0,1,10
1947,HND,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,HTI,INTERNATIONAL LAW,1,0,0,1
1947,HTI,INTERNATIONAL RELATIONS,6,0,1,7
1947,HTI,LAW OF WAR,1,0,0,1
1947,HTI,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,HTI,No Tag,1,0,0,1
1947,HTI,POLITICAL AND LEGAL QUESTIONS,9,0,1,10
1947,HTI,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,IND,INTERNATIONAL LAW,1,0,0,1
1947,IND,INTERNATIONAL RELATIONS,0,6,1,7
1947,IND,LAW OF WAR,1,0,0,1
1947,IND,MAINTENANCE OF PEACE AND SECURITY,0,0,1,1
1947,IND,No Tag,0,1,0,1
1947,IND,POLITICAL AND LEGAL QUESTIONS,2,7,2,11
1947,IND,POLITICAL EVENTS AND ISSUES,0,0,1,1
1947,IRN,INTERNATIONAL LAW,1,0,0,1
1947,IRN,INTERNATIONAL RELATIONS,7,0,0,7
1947,IRN,LAW OF WAR,1,0,0,1
1947,IRN,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,IRN,No Tag,0,0,1,1
1947,IRN,POLITICAL AND LEGAL QUESTIONS,9,1,1,11
1947,IRN,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,IRQ,INTERNATIONAL LAW,1,0,0,1
1947,IRQ,INTERNATIONAL RELATIONS,7,0,0,7
1947,IRQ,LAW OF WAR,1,0,0,1
1947,IRQ,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,IRQ,No Tag,1,0,0,1
1947,IRQ,POLITICAL AND LEGAL QUESTIONS,8,3,0,11
1947,IRQ,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,ISL,INTERNATIONAL RELATIONS,7,0,0,7
1947,ISL,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,ISL,No Tag,1,0,0,1
1947,ISL,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,ISL,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,LBN,INTERNATIONAL LAW,1,0,0,1
1947,LBN,INTERNATIONAL RELATIONS,6,0,1,7
1947,LBN,LAW OF WAR,1,0,0,1
1947,LBN,MAINTENANCE OF PEACE AND SECURITY,0,0,1,1
1947,LBN,No Tag,1,0,0,1
1947,LBN,POLITICAL AND LEGAL QUESTIONS,7,3,1,11
1947,LBN,POLITICAL EVENTS AND ISSUES,0,0,1,1
1947,LBR,INTERNATIONAL LAW,1,0,0,1
1947,LBR,INTERNATIONAL RELATIONS,7,0,0,7
1947,LBR,LAW OF WAR,1,0,0,1
1947,LBR,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,LBR,No Tag,0,1,0,1
1947,LBR,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,LBR,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,LUX,INTERNATIONAL LAW,0,0,1,1
1947,LUX,INTERNATIONAL RELATIONS,7,0,0,7
1947,LUX,LAW OF WAR,0,0,1,1
1947,LUX,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,LUX,No Tag,1,0,0,1
1947,LUX,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,LUX,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,MEX,INTERNATIONAL LAW,1,0,0,1
1947,MEX,INTERNATIONAL RELATIONS,7,0,0,7
1947,MEX,LAW OF WAR,1,0,0,1
1947,MEX,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,MEX,No Tag,1,0,0,1
1947,MEX,POLITICAL AND LEGAL QUESTIONS,10,0,1,11
1947,MEX,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,NIC,INTERNATIONAL LAW,1,0,0,1
1947,NIC,INTERNATIONAL RELATIONS,7,0,0,7
1947,NIC,LAW OF WAR,1,0,0,1
1947,NIC,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,NIC,No Tag,0,1,0,1
1947,NIC,POLITICAL AND LEGAL QUESTIONS,10,1,0,11
1947,NIC,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,NLD,INTERNATIONAL LAW,0,0,1,1
1947,NLD,INTERNATIONAL RELATIONS,7,0,0,7
1947,NLD,LAW OF WAR,0,0,1,1
1947,NLD,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,NLD,No Tag,1,0,0,1
1947,NLD,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,NLD,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,NOR,INTERNATIONAL LAW,1,0,0,1
1947,NOR,INTERNATIONAL RELATIONS,6,0,1,7
1947,NOR,LAW OF WAR,1,0,0,1
1947,NOR,MAINTENANCE OF PEACE AND SECURITY,0,0,1,1
1947,NOR,No Tag,1,0,0,1
1947,NOR,POLITICAL AND LEGAL QUESTIONS,10,0,1,11
1947,NOR,POLITICAL EVENTS AND ISSUES,0,0,1,1
1947,NZL,INTERNATIONAL LAW,1,0,0,1
1947,NZL,INTERNATIONAL RELATIONS,6,0,1,7
1947,NZL,LAW OF WAR,1,0,0,1
1947,NZL,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,NZL,No Tag,0,1,0,1
1947,NZL,POLITICAL AND LEGAL QUESTIONS,9,0,2,11
1947,NZL,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,PAK,INTERNATIONAL LAW,1,0,0,1
1947,PAK,INTERNATIONAL RELATIONS,5,0,2,7
1947,PAK,LAW OF WAR,1,0,0,1
1947,PAK,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,PAK,No Tag,0,1,0,1
1947,PAK,POLITICAL AND LEGAL QUESTIONS,6,1,2,9
1947,PAK,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,PAN,INTERNATIONAL LAW,1,0,0,1
1947,PAN,INTERNATIONAL RELATIONS,7,0,0,7
1947,PAN,LAW OF WAR,1,0,0,1
1947,PAN,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,PAN,No Tag,1,0,0,1
1947,PAN,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,PAN,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,PER,INTERNATIONAL LAW,1,0,0,1
1947,PER,INTERNATIONAL RELATIONS,7,0,0,7
1947,PER,LAW OF WAR,1,0,0,1
1947,PER,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,PER,No Tag,0,1,0,1
1947,PER,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,PER,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,PHL,INTERNATIONAL LAW,1,0,0,1
1947,PHL,INTERNATIONAL RELATIONS,6,1,0,7
1947,PHL,LAW OF WAR,1,0,0,1
1947,PHL,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,PHL,No Tag,0,0,1,1
1947,PHL,POLITICAL AND LEGAL QUESTIONS,9,1,0,10
1947,PHL,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,POL,INTERNATIONAL LAW,0,0,1,1
1947,POL,INTERNATIONAL RELATIONS,0,7,0,7
1947,POL,LAW OF WAR,0,0,1,1
1947,POL,MAINTENANCE OF PEACE AND SECURITY,0,1,0,1
1947,POL,No Tag,1,0,0,1
1947,POL,POLITICAL AND LEGAL QUESTIONS,4,7,0,11
1947,POL,POLITICAL EVENTS AND ISSUES,0,1,0,1
1947,PRY,INTERNATIONAL LAW,1,0,0,1
1947,PRY,INTERNATIONAL RELATIONS,1,0,0,1
1947,PRY,LAW OF WAR,1,0,0,1
1947,PRY,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,PRY,No Tag,0,1,0,1
1947,PRY,POLITICAL AND LEGAL QUESTIONS,4,0,1,5
1947,PRY,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,RUS,INTERNATIONAL LAW,0,0,1,1
1947,RUS,INTERNATIONAL RELATIONS,0,7,0,7
1947,RUS,LAW OF WAR,0,0,1,1
1947,RUS,MAINTENANCE OF PEACE AND SECURITY,0,1,0,1
1947,RUS,No Tag,1,0,0,1
1947,RUS,POLITICAL AND LEGAL QUESTIONS,4,7,0,11
1947,RUS,POLITICAL EVENTS AND ISSUES,0,1,0,1
1947,SAU,INTERNATIONAL LAW,1,0,0,1
1947,SAU,INTERNATIONAL RELATIONS,0,0,1,1
1947,SAU,LAW OF WAR,1,0,0,1
1947,SAU,MAINTENANCE OF PEACE AND SECURITY,0,0,1,1
1947,SAU,No Tag,1,0,0,1
1947,SAU,POLITICAL AND LEGAL QUESTIONS,1,3,1,5
1947,SAU,POLITICAL EVENTS AND ISSUES,0,0,1,1
1947,SLV,INTERNATIONAL LAW,1,0,0,1
1947,SLV,INTERNATIONAL RELATIONS,7,0,0,7
1947,SLV,LAW OF WAR,1,0,0,1
1947,SLV,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,SLV,POLITICAL AND LEGAL QUESTIONS,9,1,1,11
1947,SLV,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,SRB,INTERNATIONAL LAW,0,0,1,1
1947,SRB,INTERNATIONAL RELATIONS,0,7,0,7
1947,SRB,LAW OF WAR,0,0,1,1
1947,SRB,MAINTENANCE OF PEACE AND SECURITY,0,1,0,1
1947,SRB,No Tag,1,0,0,1
1947,SRB,POLITICAL AND LEGAL QUESTIONS,3,7,1,11
1947,SRB,POLITICAL EVENTS AND ISSUES,0,1,0,1
1947,SWE,INTERNATIONAL LAW,1,0,0,1
1947,SWE,INTERNATIONAL RELATIONS,6,0,1,7
1947,SWE,LAW OF WAR,1,0,0,1
1947,SWE,MAINTENANCE OF PEACE AND SECURITY,0,0,1,1
1947,SWE,No Tag,1,0,0,1
1947,SWE,POLITICAL AND LEGAL QUESTIONS,10,0,1,11
1947,SWE,POLITICAL EVENTS AND ISSUES,0,0,1,1
1947,SYR,INTERNATIONAL LAW,1,0,0,1
1947,SYR,INTERNATIONAL RELATIONS,0,0,1,1
1947,SYR,LAW OF WAR,1,0,0,1
1947,SYR,MAINTENANCE OF PEACE AND SECURITY,0,0,1,1
1947,SYR,No Tag,1,0,0,1
1947,SYR,POLITICAL AND LEGAL QUESTIONS,1,3,1,5
1947,SYR,POLITICAL EVENTS AND ISSUES,0,0,1,1
1947,THA,INTERNATIONAL RELATIONS,1,0,0,1
1947,THA,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,THA,POLITICAL AND LEGAL QUESTIONS,2,0,2,4
1947,THA,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,TUR,INTERNATIONAL LAW,0,0,1,1
1947,TUR,INTERNATIONAL RELATIONS,7,0,0,7
1947,TUR,LAW OF WAR,0,0,1,1
1947,TUR,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,TUR,No Tag,0,1,0,1
1947,TUR,POLITICAL AND LEGAL QUESTIONS,7,4,0,11
1947,TUR,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,UKR,INTERNATIONAL LAW,0,0,1,1
1947,UKR,INTERNATIONAL RELATIONS,0,7,0,7
1947,UKR,LAW OF WAR,0,0,1,1
1947,UKR,MAINTENANCE OF PEACE AND SECURITY,0,1,0,1
1947,UKR,No Tag,1,0,0,1
1947,UKR,POLITICAL AND LEGAL QUESTIONS,4,7,0,11
1947,UKR,POLITICAL EVENTS AND ISSUES,0,1,0,1
1947,URY,INTERNATIONAL RELATIONS,7,0,0,7
1947,URY,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,URY,No Tag,1,0,0,1
1947,URY,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,URY,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,USA,INTERNATIONAL LAW,1,0,0,1
1947,USA,INTERNATIONAL RELATIONS,7,0,0,7
1947,USA,LAW OF WAR,1,0,0,1
1947,USA,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,USA,No Tag,1,0,0,1
1947,USA,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,USA,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,VEN,INTERNATIONAL LAW,1,0,0,1
1947,VEN,INTERNATIONAL RELATIONS,7,0,0,7
1947,VEN,LAW OF WAR,1,0,0,1
1947,VEN,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,VEN,No Tag,1,0,0,1
1947,VEN,POLITICAL AND LEGAL QUESTIONS,11,0,0,11
1947,VEN,POLITICAL EVENTS AND ISSUES,1,0,0,1
1947,YEM,INTERNATIONAL LAW,1,0,0,1
1947,YEM,INTERNATIONAL RELATIONS,0,0,1,1
1947,YEM,LAW OF WAR,1,0,0,1
1947,YEM,MAINTENANCE OF PEACE AND SECURITY,0,0,1,1
1947,YEM,No Tag,1,0,0,1
1947,YEM,POLITICAL AND LEGAL QUESTIONS,0,1,1,2
1947,YEM,POLITICAL EVENTS AND ISSUES,0,0,1,1
1947,ZAF,INTERNATIONAL LAW,0,0,1,1
1947,ZAF,INTERNATIONAL RELATIONS,7,0,0,7
1947,ZAF,LAW OF WAR,0,0,1,1
1947,ZAF,MAINTENANCE OF PEACE AND SECURITY,1,0,0,1
1947,ZAF,No Tag,0,1,0,1
1947,ZAF,POLITICAL AND LEGAL QUESTIONS,10,1,0,11
1947,ZAF,POLITICAL EVENTS AND ISSUES,1,0,0,1
1948,AFG,DEVELOPMENT,1,0,0,1
1948,AFG,DEVELOPMENT FINANCE,1,0,0,1
1948,AFG,HISTORICAL PERIODS,1,0,0,1
1948,AFG,HUMAN RIGHTS,1,0,0,1
1948,AFG,INTERNATIONAL LAW,3,0,1,4
1948,AFG,INTERNATIONAL RELATIONS,3,1,1,5
1948,AFG,LANGUAGE,0,0,1,1
1948,AFG,No Tag,1,0,0,1
1948,AFG,POLITICAL AND LEGAL QUESTIONS,9,1,1,11
1948,AFG,POLITICAL EVENTS AND ISSUES,0,1,0,1
1948,AFG,PUBLIC FINANCE,1,0,0,1
1948,AFG,STATISTICS,0,0,1,1
1948,ARG,DEVELOPMENT,1,0,0,1
