Country name,Year,Pillar 1 Score,Pillar 2 Score,Pillar 3 Score,Total Index Average,Overall Rank,Overall Rank Rolling Avg (3y),Total Index Normalized,Pillar 1 Normalized,Pillar 1 Rank,Pillar 2 Normalized,Pillar 2 Rank,Pillar 3 Normalized,Pillar 3 Rank,Yes Votes,No Votes,Abstain Votes,Total Votes in Year
DEU,1999,65.3681125261024,97.64323359841866,71.20329251190479,78.07154621214194,144,142.0,78.07154621214194,65.3681125261024,145,97.64323359841866,59,71.20329251190479,149,45,11,14,70
DEU,2000,55.51681320763043,99.21601140745676,81.94358633019753,78.89213698176157,149,144.0,78.89213698176157,55.51681320763043,138,99.21601140745676,26,81.94358633019753,162,45,10,13,68
DEU,2001,73.39909817561768,99.02199583446537,73.7384344290445,82.05317614637585,137,143.33333333333334,82.05317614637585,73.39909817561768,123,99.02199583446537,36,73.7384344290445,157,42,10,15,67
DEU,2002,73.81233598543001,99.05199814576027,75.2252446783942,82.6965262698615,134,140.0,82.6965262698615,73.81233598543001,112,99.05199814576027,31,75.2252446783942,163,47,11,16,74
DEU,2003,75.49625958617487,98.11165637532858,69.61184578591688,81.07325391580679,162,144.33333333333334,81.07325391580679,75.49625958617487,143,98.11165637532858,63,69.61184578591688,174,45,13,19,77
DEU,2004,65.65598231484469,99.06930056451708,76.13694268068703,80.28740852001626,152,149.33333333333334,80.28740852001626,65.65598231484469,142,99.06930056451708,43,76.13694268068703,169,46,12,14,72
DEU,2005,65.82962324614942,98.00278892184288,78.48172790647607,80.77138002482279,148,154.0,80.77138002482279,65.82962324614942,149,98.00278892184288,61,78.48172790647607,152,50,9,16,75
DEU,2006,49.43259082110675,99.98720325555128,81.6658058876388,77.02853332143228,152,150.66666666666666,77.02853332143228,49.43259082110675,150,99.98720325555128,11,81.6658058876388,159,71,13,17,101
DEU,2007,54.35674503719614,99.94453837559367,80.73973830538469,78.3470072393915,133,144.33333333333334,78.3470072393915,54.35674503719614,149,99.94453837559367,11,80.73973830538469,147,55,14,10,79
DEU,2008,69.47407988509234,99.99829131725409,78.6316773639861,82.70134952211085,131,138.66666666666666,82.70134952211085,69.47407988509234,147,99.99829131725409,2,78.6316773639861,151,50,10,18,78
DEU,2009,71.19049289277059,96.81345996791676,69.70596507089061,79.23663931052599,162,142.0,79.23663931052599,71.19049289277059,154,96.81345996791676,113,69.70596507089061,167,41,16,11,68
DEU,2010,63.91880658633069,96.16946070231275,73.69124018735997,77.92650249200113,143,145.33333333333334,77.92650249200113,63.91880658633069,139,96.16946070231275,94,73.69124018735997,163,46,13,13,72
DEU,2011,53.9753704215083,98.98067391130085,73.19161491673869,75.3825530831826,155,153.33333333333334,75.3825530831826,53.9753704215083,164,98.98067391130085,22,73.19161491673869,166,45,11,13,69
DEU,2012,46.40049062182319,98.02557953091525,73.68692453803706,72.70433156359184,146,148.0,72.70433156359184,46.40049062182319,146,98.02557953091525,31,73.68692453803706,163,48,11,15,74
DEU,2013,68.86115495271382,97.71286792172485,67.9603771146429,78.17813332969386,162,154.33333333333334,78.17813332969386,68.86115495271382,161,97.71286792172485,62,67.9603771146429,173,38,14,11,63
DEU,2014,61.394781637400975,95.23323435726634,69.32470196582295,75.31757265349675,165,157.66666666666666,75.31757265349675,61.394781637400975,156,95.23323435726634,114,69.32470196582295,172,50,15,15,80
DEU,2015,46.3184842979144,97.87056491250858,60.53828186701229,68.24244369247843,171,166.0,68.24244369247843,46.3184842979144,183,97.87056491250858,62,60.53828186701229,178,40,18,18,76
DEU,2016,56.30762718775273,96.90638951646326,66.2524246369712,73.1554804470624,161,165.66666666666666,73.1554804470624,56.30762718775273,161,96.90638951646326,69,66.2524246369712,178,49,17,15,81
DEU,2017,60.819141085513294,97.66394004421988,68.35398809942212,75.61235640971843,151,161.0,75.61235640971843,60.819141085513294,156,97.66394004421988,72,68.35398809942212,170,55,18,21,94
DEU,2018,59.54291912460609,97.14657282982958,75.0675689948067,77.25235364974746,146,152.66666666666666,77.25235364974746,59.54291912460609,167,97.14657282982958,52,75.0675689948067,168,71,20,16,107
DEU,2019,52.63768499670104,97.698262057979,65.36377411923756,71.89990705797254,156,151.0,71.89990705797254,52.63768499670104,164,97.698262057979,60,65.36377411923756,172,56,20,24,100
DEU,2020,41.855864568296816,95.97939795090814,70.76521671120358,69.53349307680284,167,156.33333333333334,69.53349307680284,41.855864568296816,169,95.97939795090814,91,70.76521671120358,178,62,23,15,100
DEU,2021,28.186747531206926,96.203468899037,62.59343724919957,62.32788455981449,155,159.33333333333334,62.32788455981449,28.186747531206926,164,96.203468899037,89,62.59343724919957,171,50,19,17,86
DEU,2022,52.65691014806118,94.55688006328062,62.16028335138715,69.79135785424297,147,156.33333333333334,69.79135785424297,52.65691014806118,153,94.55688006328062,73,62.16028335138715,167,55,23,11,89
DEU,2023,69.22242425310563,95.0503046432304,59.8408019484156,74.7045102815839,157,153.0,74.7045102815839,69.22242425310563,146,95.0503046432304,89,59.8408019484156,172,51,21,16,88
DEU,2024,66.94778672453094,97.28224054714026,61.56769691364044,75.26590806177055,155,153.0,75.26590806177055,66.94778672453094,167,97.28224054714026,37,61.56769691364044,170,53,22,19,94
DEU,2025,69.70315728341785,97.7045598569602,87.35502523943754,84.9209141266052,154,155.33333333333334,84.9209141266052,69.70315728341785,155,97.7045598569602,102,87.35502523943754,165,148,23,21,192
DJI,1977,,97.5966618688987,97.84730392522992,97.72198289706432,7,7.0,97.72198289706432,,,97.5966618688987,35,97.84730392522992,23,48,0,1,49
DJI,1978,,93.8980382896647,95.16636547191798,94.53220188079135,10,8.5,94.53220188079135,,,93.8980382896647,53,95.16636547191798,27,81,0,5,86
DJI,1979,,98.22091970272182,98.59250162390543,98.40671066331362,2,6.333333333333333,98.40671066331362,,,98.22091970272182,22,98.59250162390543,9,114,1,1,116
DJI,1980,85.38626777415492,98.60401214432011,98.24133800000526,94.07720597282677,7,6.333333333333333,94.07720597282677,85.38626777415492,14,98.60401214432011,12,98.24133800000526,6,81,0,2,83
DJI,1981,84.73936177427098,97.414108931058,98.21724391806626,93.45690487446507,16,8.333333333333334,93.45690487446507,84.73936177427098,14,97.414108931058,40,98.21724391806626,21,130,0,4,134
DJI,1982,88.85180850277217,96.85600417074458,98.01453079340139,94.57411448897271,15,12.666666666666666,94.57411448897271,88.85180850277217,13,96.85600417074458,47,98.01453079340139,31,144,0,5,149
DJI,1983,93.84400390526629,98.10233830861429,98.60707021859724,96.85113747749261,7,12.666666666666666,96.85113747749261,93.84400390526629,10,98.10233830861429,38,98.60707021859724,28,124,0,3,127
DJI,1984,97.57894832043529,97.91902865311697,98.43624280423356,97.97807325926193,3,8.333333333333334,97.97807325926193,97.57894832043529,2,97.91902865311697,42,98.43624280423356,26,135,0,4,139
DJI,1985,98.05243678331477,97.78554563446355,98.80829579856878,98.2154260721157,5,5.0,98.2154260721157,98.05243678331477,3,97.78554563446355,36,98.80829579856878,14,141,0,3,144
DJI,1986,97.86907850855621,98.0778868632711,98.35755534666379,98.1015069061637,8,5.333333333333333,98.1015069061637,97.86907850855621,7,98.0778868632711,28,98.35755534666379,19,141,1,3,145
DJI,1987,95.05628747130353,98.31587717539513,99.04087329218282,97.47101264629383,9,7.333333333333333,97.47101264629383,95.05628747130353,11,98.31587717539513,25,99.04087329218282,8,121,1,1,123
DJI,1988,93.28170795099045,95.74744556008113,96.81253079948425,95.28056143685194,51,22.666666666666668,95.28056143685194,93.28170795099045,32,95.74744556008113,100,96.81253079948425,83,128,1,7,136
DJI,1989,93.05020308222561,97.74252517686178,98.51340892555346,96.43537906154694,30,30.0,96.43537906154694,93.05020308222561,35,97.74252517686178,65,98.51340892555346,44,106,1,2,109
DJI,1990,91.72529247973061,99.98078370668782,100.0,97.23535872880615,27,36.0,97.23535872880615,91.72529247973061,53,99.98078370668782,6,100.0,1,85,0,0,85
DJI,1991,90.42022935123384,99.97775496779109,100.0,96.79932810634165,30,29.0,96.79932810634165,90.42022935123384,46,99.97775496779109,7,100.0,1,71,0,0,71
DJI,1992,98.03126054528273,99.85350035281398,98.83570184422594,98.90682091410754,4,20.333333333333332,98.90682091410754,98.03126054528273,5,99.85350035281398,8,98.83570184422594,10,70,0,0,70
DJI,1993,97.9186884296456,97.95612139135781,96.42057938003403,97.43179640034582,6,13.333333333333334,97.43179640034582,97.9186884296456,3,97.95612139135781,27,96.42057938003403,23,59,0,1,60
DJI,1994,88.0234217412889,93.5689831684294,98.31763866339533,93.30334785770454,10,6.666666666666667,93.30334785770454,88.0234217412889,7,93.5689831684294,63,98.31763866339533,7,57,1,1,59
DJI,1995,82.05164992826396,95.77802358301373,94.19802105761822,90.67589818963198,35,17.0,90.67589818963198,82.05164992826396,17,95.77802358301373,68,94.19802105761822,41,70,1,2,73
DJI,1996,86.2941341597491,95.37864687364974,94.88948849418408,92.18742317586099,23,22.666666666666668,92.18742317586099,86.2941341597491,14,95.37864687364974,78,94.88948849418408,32,62,0,2,64
DJI,1997,90.98330164384774,97.23900196804404,99.78399924433172,96.0021009520745,6,21.333333333333332,96.0021009520745,90.98330164384774,9,97.23900196804404,47,99.78399924433172,2,67,0,0,67
DJI,1998,93.16287204901134,98.73001563039543,96.66736230818944,96.1867499958654,12,13.666666666666666,96.1867499958654,93.16287204901134,7,98.73001563039543,37,96.66736230818944,38,57,1,2,60
DJI,1999,88.18120061812628,94.18323962958459,94.76180972336645,92.37541665702578,35,17.666666666666668,92.37541665702578,88.18120061812628,11,94.18323962958459,112,94.76180972336645,51,62,2,3,67
DJI,2000,71.83722800220137,95.20412011923133,94.24305124546638,87.09479978896634,89,45.333333333333336,87.09479978896634,71.83722800220137,68,95.20412011923133,134,94.24305124546638,100,58,2,6,66
DJI,2001,85.83444979937612,96.89089725088202,95.26767990543831,92.66434231856549,68,64.0,92.66434231856549,85.83444979937612,48,96.89089725088202,102,95.26767990543831,69,59,2,3,64
DJI,2002,80.8980291273996,97.16411470403044,96.08185710086804,91.38133364409936,77,78.0,91.38133364409936,80.8980291273996,68,97.16411470403044,89,96.08185710086804,52,69,1,4,74
DJI,2003,86.53228990844458,98.12122164107865,97.75627822620257,94.1365965919086,65,70.0,94.1365965919086,86.53228990844458,67,98.12122164107865,62,97.75627822620257,42,70,1,3,74
DJI,2004,86.62626055248965,97.15985373445801,96.67543559371924,93.48718329355563,61,67.66666666666667,93.48718329355563,86.62626055248965,37,97.15985373445801,102,96.67543559371924,62,66,1,4,71
DJI,2005,91.39881446340094,98.01732041511688,95.39247115858169,94.9362020123665,44,56.666666666666664,94.9362020123665,91.39881446340094,32,98.01732041511688,58,95.39247115858169,62,68,1,5,74
DJI,2006,89.18337737625808,97.21293866775001,95.53300346114668,93.97643983505158,39,48.0,93.97643983505158,89.18337737625808,22,97.21293866775001,97,95.53300346114668,84,92,1,7,100
DJI,2007,88.17229498135237,98.26797879348045,96.50343097711837,94.31456825065038,34,39.0,94.31456825065038,88.17229498135237,32,98.26797879348045,58,96.50343097711837,68,73,1,5,79
DJI,2008,87.18036903030192,95.72306875832567,96.80049593281248,93.23464457381336,52,41.666666666666664,93.23464457381336,87.18036903030192,61,95.72306875832567,107,96.80049593281248,36,70,0,4,74
DJI,2009,84.55005424981127,97.92678499847466,98.21581379992286,93.56421768273627,52,46.0,93.56421768273627,84.55005424981127,75,97.92678499847466,84,98.21581379992286,19,61,0,3,64
DJI,2010,81.22298122298118,99.04906305360704,96.61273908870355,92.29492778843058,43,49.0,92.29492778843058,81.22298122298118,69,99.04906305360704,14,96.61273908870355,38,67,0,5,72
DJI,2011,75.52581035710925,95.79654816917696,94.21494238552638,88.51243363727087,60,51.666666666666664,88.51243363727087,75.52581035710925,54,95.79654816917696,117,94.21494238552638,78,62,0,7,69
DJI,2012,71.15579336062466,96.94867461460117,95.45241476830792,87.85229424784457,58,53.666666666666664,87.85229424784457,71.15579336062466,63,96.94867461460117,74,95.45241476830792,58,66,1,5,72
DJI,2013,85.92535741526699,96.60809968929964,96.80024658612625,93.11123456356428,58,58.666666666666664,93.11123456356428,85.92535741526699,60,96.60809968929964,97,96.80024658612625,41,58,0,4,62
DJI,2014,83.69502925219452,97.09995097832868,95.74765246532564,92.18087756528296,51,55.666666666666664,92.18087756528296,83.69502925219452,57,97.09995097832868,70,95.74765246532564,59,74,1,4,79
DJI,2015,79.67982337096304,97.18690015579887,97.38583992726308,91.41752115134166,63,57.333333333333336,91.41752115134166,79.67982337096304,77,97.18690015579887,74,97.38583992726308,37,73,0,3,76
DJI,2016,84.87872581502863,94.90734713677887,95.50003478752825,91.76203591311192,68,60.666666666666664,91.76203591311192,84.87872581502863,71,94.90734713677887,105,95.50003478752825,58,72,1,4,77
DJI,2017,87.51704038510904,97.51948591741443,99.21894819683689,94.75182483312012,42,57.666666666666664,94.75182483312012,87.51704038510904,54,97.51948591741443,82,99.21894819683689,10,87,0,1,88
DJI,2018,85.06092772245718,93.45421110730446,94.25682505043862,90.92398796006675,64,58.0,90.92398796006675,85.06092772245718,37,93.45421110730446,129,94.25682505043862,78,99,1,4,104
DJI,2019,89.74542708724563,93.2940494622773,96.03676237891963,93.0254129761475,33,46.333333333333336,93.0254129761475,89.74542708724563,16,93.2940494622773,136,96.03676237891963,65,94,0,4,98
DJI,2020,84.99568841621159,95.23416136375587,96.36565264925524,92.1985008097409,31,42.666666666666664,92.1985008097409,84.99568841621159,21,95.23416136375587,110,96.36565264925524,34,91,1,4,96
DJI,2021,68.07224596857945,93.51150884371353,93.9344458739684,85.17273356208712,75,46.333333333333336,85.17273356208712,68.07224596857945,54,93.51150884371353,119,93.9344458739684,74,77,0,8,85
DJI,2022,78.95570876071632,92.66900693054873,90.04838514306607,87.22436694477705,58,54.666666666666664,87.22436694477705,78.95570876071632,49,92.66900693054873,104,90.04838514306607,60,66,1,7,74
DJI,2023,82.44491674798174,94.94574032696376,93.7120576853391,90.36757158676153,67,66.66666666666667,90.36757158676153,82.44491674798174,73,94.94574032696376,93,93.7120576853391,61,76,1,7,84
DJI,2024,84.11852507892817,97.21258863052707,96.77863534492163,92.70324968479228,46,57.0,92.70324968479228,84.11852507892817,72,97.21258863052707,41,96.77863534492163,22,86,1,3,90
DJI,2025,83.30781957328023,98.61489807338268,98.59666562873836,93.50646109180042,56,56.333333333333336,93.50646109180042,83.30781957328023,61,98.61489807338268,68,98.59666562873836,39,177,0,5,182
DMA,1982,,92.582227945987,87.96094290625112,90.27158542611906,56,56.0,90.27158542611906,,,92.582227945987,99,87.96094290625112,117,22,1,5,28
DMA,1983,,88.24591351384665,84.74963471636893,86.49777411510779,93,74.5,86.49777411510779,,,88.24591351384665,127,84.74963471636893,128,40,2,10,52
DMA,1984,,91.82171237519147,87.31399215954653,89.567852267369,86,78.33333333333333,89.567852267369,,,91.82171237519147,116,87.31399215954653,130,30,1,7,38
DMA,1985,9.805703897284365,85.38605008758859,85.15027098021714,60.1140083216967,150,109.66666666666667,60.1140083216967,9.805703897284365,153,85.38605008758859,134,85.15027098021714,128,31,0,9,40
DMA,1986,64.09507110851355,90.01463879856311,93.07959126297587,82.39643372335084,130,122.0,82.39643372335084,64.09507110851355,152,90.01463879856311,117,93.07959126297587,97,16,1,1,18
DMA,1987,36.60672030288685,99.61806376124271,100.0,78.74159468804318,129,136.33333333333334,78.74159468804318,36.60672030288685,153,99.61806376124271,8,100.0,1,3,0,0,3
DMA,1988,19.260093578556205,73.56329735067207,79.479688225349,57.43435971819243,153,137.33333333333334,57.43435971819243,19.260093578556205,155,73.56329735067207,149,79.479688225349,134,27,0,12,39
DMA,1989,0.0,77.79365057872731,83.76971989663083,53.85445682511938,154,145.33333333333334,53.85445682511938,0.0,156,77.79365057872731,144,83.76971989663083,133,79,7,22,108
DMA,1990,0.0,86.56253514933272,88.60839736865587,58.39031083932954,150,152.33333333333334,58.39031083932954,0.0,152,86.56253514933272,134,88.60839736865587,122,51,0,11,62
DMA,1991,25.20047713564139,77.78076649375197,81.55707466746829,61.51277276562055,153,152.33333333333334,61.51277276562055,25.20047713564139,146,77.78076649375197,153,81.55707466746829,127,43,0,16,59
DMA,1992,54.53373931149026,91.42871158811123,92.10728274625886,79.35657788195346,138,147.0,79.35657788195346,54.53373931149026,136,91.42871158811123,152,92.10728274625886,114,52,0,10,62
DMA,1993,65.23435623374779,86.8770162312545,89.96824882181889,80.69320709560706,117,136.0,80.69320709560706,65.23435623374779,107,86.8770162312545,142,89.96824882181889,99,43,0,10,53
DMA,1994,38.670712523081384,92.19247140023907,92.53868017249559,74.46728803193868,118,124.33333333333333,74.46728803193868,38.670712523081384,114,92.19247140023907,79,92.53868017249559,56,41,0,4,45
DMA,1995,13.344501243437348,87.15282374695508,88.66211298220276,63.05314599086506,162,132.33333333333334,63.05314599086506,13.344501243437348,159,87.15282374695508,151,88.66211298220276,102,39,0,11,50
DMA,1996,29.912334716100563,96.53915204864774,95.7861388318195,74.07920853218927,139,139.66666666666666,74.07920853218927,29.912334716100563,167,96.53915204864774,62,95.7861388318195,23,52,0,3,55
DMA,1997,20.94177663860166,98.2356511030083,98.54143817230118,72.57295530463705,150,150.33333333333334,72.57295530463705,20.94177663860166,167,98.2356511030083,27,98.54143817230118,6,41,0,2,43
DMA,1998,,99.76967898331958,100.0,99.88483949165979,1,96.66666666666667,99.88483949165979,,,99.76967898331958,23,100.0,1,1,0,0,1
DMA,1999,,98.60765905464993,98.86968366400063,98.73867135932528,3,51.333333333333336,98.73867135932528,,,98.60765905464993,45,98.86968366400063,11,58,0,1,59
DMA,2000,,96.81917769373719,100.0,98.40958884686859,5,3.0,98.40958884686859,,,96.81917769373719,108,100.0,1,17,0,0,17
DMA,2001,,92.61887463630022,93.2116280798728,92.91525135808651,62,23.333333333333332,92.91525135808651,,,92.61887463630022,141,93.2116280798728,94,16,0,2,18
DMA,2002,61.42203579068049,91.60389350616266,93.00004182312314,82.00865703998876,143,70.0,82.00865703998876,61.42203579068049,154,91.60389350616266,149,93.00004182312314,101,30,0,4,34
DMA,2003,76.1345303148582,93.55789570699493,96.55442665913772,88.74895089366362,107,104.0,88.74895089366362,76.1345303148582,138,93.55789570699493,133,96.55442665913772,75,29,0,3,32
DMA,2004,73.2308608485866,99.90391384067303,97.2591511911186,90.13130862679274,89,113.0,90.13130862679274,73.2308608485866,99,99.90391384067303,21,97.2591511911186,48,64,0,3,67
DMA,2005,75.96606692878674,99.75602014099216,100.0,91.90736235659297,79,91.66666666666667,91.90736235659297,75.96606692878674,111,99.75602014099216,12,100.0,1,65,0,0,65
DMA,2006,80.22448253086473,98.43238565217464,98.08079557007265,92.24588791770401,61,76.33333333333333,92.24588791770401,80.22448253086473,66,98.43238565217464,78,98.08079557007265,19,91,0,1,92
DMA,2007,85.90285787517621,98.49897178437325,96.43921171008182,93.61368045654376,45,61.666666666666664,93.61368045654376,85.90285787517621,42,98.49897178437325,55,96.43921171008182,74,42,1,3,46
DMA,2008,90.56673551133686,97.55014524015999,97.26389758014265,95.1269261105465,25,43.666666666666664,95.1269261105465,90.56673551133686,33,97.55014524015999,56,97.26389758014265,24,64,1,2,67
DMA,2009,86.48659890668453,97.96544973791215,97.27358527431656,93.90854463963774,47,39.0,93.90854463963774,86.48659890668453,54,97.96544973791215,81,97.27358527431656,37,61,0,4,65
DMA,2010,50.48720342837985,89.33854892337357,82.41966124858854,74.08180453344731,173,81.66666666666667,74.08180453344731,50.48720342837985,182,89.33854892337357,166,82.41966124858854,134,12,0,4,16
DMA,2011,37.680338945907465,92.10338471961435,92.48916960540113,74.09096442364098,163,127.66666666666667,74.09096442364098,37.680338945907465,183,92.10338471961435,151,92.48916960540113,104,24,0,3,27
DMA,2012,40.54167767190168,95.4429699451496,94.61618170202911,76.86694310636013,124,153.33333333333334,76.86694310636013,40.54167767190168,172,95.4429699451496,108,94.61618170202911,69,62,1,2,65
DMA,2013,67.82033073616184,87.03175473185297,83.2112618997952,79.35444912260334,142,143.0,79.35444912260334,67.82033073616184,173,87.03175473185297,168,83.2112618997952,130,14,0,3,17
DMA,2014,68.00545316490646,94.46491362259961,92.13616737792428,84.8688447218101,114,126.66666666666667,84.8688447218101,68.00545316490646,125,94.46491362259961,124,92.13616737792428,104,25,1,1,27
DMA,2015,68.0516271595018,98.48185008211297,98.37636762097374,88.30328162086283,98,118.0,88.30328162086283,68.0516271595018,121,98.48185008211297,34,98.37636762097374,15,50,0,0,50
DMA,2016,63.52857263236532,95.58658319294308,96.15696186194754,85.09070589575198,113,108.33333333333333,85.09070589575198,63.52857263236532,140,95.58658319294308,92,96.15696186194754,45,65,1,4,70
DMA,2017,82.19674573033453,99.79543999866446,99.89199973543163,93.9613951548102,56,89.0,93.9613951548102,82.19674573033453,96,99.79543999866446,10,99.89199973543163,2,24,0,0,24
DMA,2018,80.45702775290962,98.44781633188354,98.68680441832986,92.53054950104102,33,67.33333333333333,92.53054950104102,80.45702775290962,69,98.44781633188354,21,98.68680441832986,4,53,0,1,54
DMA,2019,58.49360392080545,91.8479063526188,93.01454929422611,81.11868652255014,121,70.0,81.11868652255014,58.49360392080545,139,91.8479063526188,144,93.01454929422611,102,8,0,1,9
DMA,2020,100.0,90.96375714674134,92.06048807300431,94.34141507324854,14,56.0,94.34141507324854,100.0,1,90.96375714674134,142,92.06048807300431,106,29,1,4,34
DMA,2021,100.00000000000001,96.11172476657946,98.12324568224213,98.07832348294055,2,45.666666666666664,98.07832348294055,100.00000000000001,1,96.11172476657946,90,98.12324568224213,13,41,0,1,42
DMA,2022,,82.93244504109678,91.03260518014793,86.98252511062236,61,25.666666666666668,86.98252511062236,,,82.93244504109678,157,91.03260518014793,52,10,1,0,11
DMA,2023,18.239803592662856,91.66127658316398,92.43339062894573,67.44482360159085,179,80.66666666666667,67.44482360159085,18.239803592662856,188,91.66127658316398,134,92.43339062894573,71,37,0,4,41
DMA,2024,82.65826777606102,93.99167613159067,97.28356376447991,91.31116922404385,65,101.66666666666667,91.31116922404385,82.65826777606102,81,93.99167613159067,108,97.28356376447991,16,27,1,0,28
DMA,2025,48.32721341507507,94.72304406902602,95.60652319474711,79.55226022628273,176,140.0,79.55226022628273,48.32721341507507,184,94.72304406902602,151,95.60652319474711,108,44,0,4,48
DNK,1946,50.0,99.9889959062627,85.47976115206939,78.48958568611069,8,8.0,78.48958568611069,50.0,,99.9889959062627,4,85.47976115206939,16,22,1,3,26
DNK,1947,50.0,88.95037040215797,87.4052646230082,75.45187834172206,27,17.5,75.45187834172206,50.0,,88.95037040215797,34,87.4052646230082,31,11,0,2,13
DNK,1948,50.0,99.95517489095627,92.53398202418586,80.82971897171404,11,15.333333333333334,80.82971897171404,50.0,,99.95517489095627,9,92.53398202418586,21,14,1,1,16
DNK,1949,45.11111111111114,77.72841540916765,75.28550481480637,66.04167711169505,37,25.0,66.04167711169505,45.11111111111114,28,77.72841540916765,36,75.28550481480637,32,13,1,3,17
DNK,1950,45.15306122448981,82.45449770685804,40.97379332133371,56.19378408422719,51,33.0,56.19378408422719,45.15306122448981,45,82.45449770685804,35,40.97379332133371,43,10,3,5,18
DNK,1951,22.222222222222246,80.90609870063614,86.32730292978961,63.15187461754933,40,42.666666666666664,63.15187461754933,22.222222222222246,47,80.90609870063614,41,86.32730292978961,23,4,0,1,5
DNK,1952,42.4929178470255,98.83557733920492,55.525438241847915,65.61797780935945,38,43.0,65.61797780935945,42.4929178470255,42,98.83557733920492,15,55.525438241847915,40,18,4,6,28
DNK,1953,100.0,99.1689196933616,49.45741182663279,82.87544383999813,31,36.333333333333336,82.87544383999813,100.0,1,99.1689196933616,24,49.45741182663279,47,6,0,5,11
DNK,1954,50.0,66.9584705910405,71.11471748552431,62.69106269218827,43,37.333333333333336,62.69106269218827,50.0,,66.9584705910405,49,71.11471748552431,33,8,1,3,12
DNK,1955,50.0,96.18798926338826,18.38861218973431,54.85886715104086,52,42.0,54.85886715104086,50.0,,96.18798926338826,27,18.38861218973431,56,2,2,2,6
DNK,1956,50.0,99.88544438302989,90.68733789332822,80.1909274254527,12,35.666666666666664,80.1909274254527,50.0,,99.88544438302989,11,90.68733789332822,35,22,1,1,24
DNK,1957,26.292376131308526,99.62598977340647,88.80535456533853,71.57457349001784,53,39.0,71.57457349001784,26.292376131308526,53,99.62598977340647,16,88.80535456533853,24,24,2,1,27
DNK,1958,34.1419956140351,99.21599627547643,93.07642020792211,75.47813736581122,51,38.666666666666664,75.47813736581122,34.1419956140351,46,99.21599627547643,24,93.07642020792211,40,12,1,1,14
DNK,1959,77.39331026528257,99.5973415420923,79.15779084535785,85.38281421757756,19,41.0,85.38281421757756,77.39331026528257,23,99.5973415420923,17,79.15779084535785,30,15,1,2,18
DNK,1960,86.43412748887039,98.761600870392,78.20105415677806,87.79892750534681,18,29.333333333333332,87.79892750534681,86.43412748887039,6,98.761600870392,27,78.20105415677806,58,14,2,1,17
DNK,1961,68.77639006178052,96.91723328782271,92.08878442076123,85.92746925678814,14,17.0,85.92746925678814,68.77639006178052,13,96.91723328782271,16,92.08878442076123,14,36,1,2,39
DNK,1962,41.994748907132966,99.7712981313244,71.6051969589504,71.12374799913592,69,33.666666666666664,71.12374799913592,41.994748907132966,33,99.7712981313244,26,71.6051969589504,82,11,1,5,17
DNK,1963,52.24374896506046,99.95578239177601,90.79905276239029,80.99952803974226,33,38.666666666666664,80.99952803974226,52.24374896506046,23,99.95578239177601,15,90.79905276239029,57,20,0,3,23
DNK,1965,50.0,94.44453616826038,66.60022444202197,70.3482535367608,102,68.0,70.3482535367608,50.0,,94.44453616826038,43,66.60022444202197,105,16,3,9,28
DNK,1966,50.0,97.04557378842429,79.14863839140462,75.39807072660965,74,69.66666666666667,75.39807072660965,50.0,,97.04557378842429,20,79.14863839140462,99,17,2,7,26
DNK,1967,50.0,99.62305788690175,28.181158166294757,59.26807201773216,106,94.0,59.26807201773216,50.0,,99.62305788690175,15,28.181158166294757,112,10,4,13,27
DNK,1968,17.708878656110997,95.70079092318693,63.677042972048895,59.02890418378227,112,97.33333333333333,59.02890418378227,17.708878656110997,107,95.70079092318693,48,63.677042972048895,109,12,4,11,27
DNK,1969,34.14817932495183,99.5283342313698,59.7709163961187,64.48247665081344,102,106.66666666666667,64.48247665081344,34.14817932495183,100,99.5283342313698,13,59.7709163961187,112,15,4,13,32
DNK,1970,44.244140889869726,99.95974078271567,58.134547962575084,67.44614321172016,97,103.66666666666667,67.44614321172016,44.244140889869726,97,99.95974078271567,6,58.134547962575084,107,22,2,15,39
DNK,1971,53.93847194050031,95.22250422023913,74.4569501449244,74.53930876855462,93,97.33333333333333,74.53930876855462,53.93847194050031,95,95.22250422023913,39,74.4569501449244,102,63,1,15,79
DNK,1972,43.84706464127263,94.73805046491506,65.95902208982815,68.18137906533862,103,97.66666666666667,68.18137906533862,43.84706464127263,92,94.73805046491506,57,65.95902208982815,113,58,4,20,82
DNK,1973,43.334995045635544,94.9127857539401,56.59648888215064,64.94808989390877,114,103.33333333333333,64.94808989390877,43.334995045635544,75,94.9127857539401,83,56.59648888215064,124,43,0,31,74
DNK,1974,50.664290758005244,94.30610894906951,73.29694309222793,72.7557809331009,113,110.0,72.7557809331009,50.664290758005244,82,94.30610894906951,87,73.29694309222793,125,31,5,20,56
DNK,1975,47.51907665838935,89.89707696561045,57.82049984679408,65.07888449026463,120,115.66666666666667,65.07888449026463,47.51907665838935,109,89.89707696561045,80,57.82049984679408,128,42,9,20,71
DNK,1976,49.611254884319926,88.7579504349742,59.95027999851462,66.10649510593625,118,117.0,66.10649510593625,49.611254884319926,103,88.7579504349742,101,59.95027999851462,131,51,6,31,88
DNK,1977,48.26275742723123,95.95650038944969,53.444225008197705,65.88782760829287,126,121.33333333333333,65.88782760829287,48.26275742723123,108,95.95650038944969,62,53.444225008197705,135,61,5,28,94
