Country name,Year,Pillar 1 Score(dumb),Pillar 2 Score(dumb),Pillar 3 Score(dumb),Total Index Average(dumb),Overall Rank,Overall Rank Rolling Avg (3y),Total Index Average,Pillar 1 Score,Pillar 1 Rank,Pillar 2 Score,Pillar 2 Rank,Pillar 3 Score,Pillar 3 Rank,Yes Votes,No Votes,Abstain Votes,Total Votes in Year
AND,2002,92.5986,98.6234,84.3652,91.8624,123,124.0000,87.1354,72.8459,123,98.0783,63,80.3691,104,53,10,13,76
AND,2003,91.3034,97.3649,80.7009,89.7897,136,125.6667,80.7838,77.3889,127,96.3793,83,75.4585,110,50,9,18,77
AND,2004,91.6624,98.5939,82.5349,90.9304,128,129.0000,84.4263,68.8671,120,98.1159,63,78.4097,117,48,11,13,72
AND,2005,92.0351,98.5305,84.9315,91.8324,117,127.0000,84.1627,73.2645,118,97.8514,59,81.6381,104,53,9,13,75
AND,2006,91.5146,99.4988,84.9334,91.9823,127,124.0000,84.6384,55.7434,121,99.3025,29,82.1401,133,70,13,18,101
AND,2007,89.8417,99.9866,81.9860,90.6047,137,127.0000,82.1688,56.1798,137,99.9847,5,78.9663,126,53,13,13,79
AND,2008,91.9833,99.2193,79.4452,90.2159,154,139.3333,78.7546,70.3767,143,98.7768,26,75.2733,153,44,9,20,73
AND,2009,91.9244,99.2006,77.6298,89.5849,142,144.3333,80.7225,72.9562,134,98.9481,41,70.0404,123,41,12,15,68
AND,2010,91.3081,97.8890,79.9756,89.7242,147,147.6667,80.4319,61.3693,158,97.1246,70,73.6425,138,46,10,16,72
AND,2011,91.6874,99.2614,81.4380,90.7956,154,147.6667,83.0490,52.8698,169,98.9651,19,74.0561,125,45,10,13,68
AND,2012,90.9049,97.8285,79.4893,89.4076,165,155.3333,78.4564,45.2454,149,96.8282,75,70.9077,155,46,10,18,74
AND,2013,91.0424,99.1921,78.0059,89.4134,138,152.3333,80.5387,72.0431,143,98.8711,25,68.8471,127,39,11,14,64
AND,2014,90.8678,97.2882,78.0168,88.7243,165,156.0000,77.4268,63.7812,141,95.9785,98,67.7211,153,49,10,21,80
AND,2015,90.4497,96.6600,74.6393,87.2497,143,148.6667,75.5243,56.9578,145,95.3755,103,64.5973,137,44,11,23,78
AND,2016,90.3274,96.1793,80.2972,88.9347,153,153.6667,77.6068,60.7422,145,94.0844,106,70.2623,144,52,11,18,81
AND,2017,90.1771,95.0126,79.3263,88.1720,154,150.0000,78.6021,62.5957,151,93.0989,133,72.3692,133,58,10,24,92
AND,2018,89.2496,95.6908,84.0064,89.6489,150,152.3333,81.3996,55.8588,182,93.6383,126,78.8469,137,75,11,20,106
AND,2019,88.7194,95.3151,79.6634,87.8993,149,151.0000,77.2522,47.8491,184,93.2142,133,72.8496,136,64,10,26,100
AND,2020,88.0417,95.7881,86.0431,89.9576,136,145.0000,79.5327,35.2744,186,93.6778,124,80.6891,125,72,10,17,99
AND,2021,92.2249,94.3342,83.8277,90.1289,131,138.6667,78.7593,36.5967,136,91.0857,134,74.9578,122,60,9,17,86
AND,2022,92.0265,96.5054,85.0900,91.2073,112,126.3333,80.3584,58.1624,131,93.7363,88,72.7049,122,62,13,14,89
AND,2023,92.9633,94.7004,83.0464,90.2367,124,122.3333,79.3962,74.3981,114,91.0300,130,71.9470,121,60,14,14,88
AND,2024,92.1334,96.2343,85.2977,91.2218,113,116.3333,81.0414,75.0792,116,93.2338,97,73.8632,115,51,12,10,73
AND,2025,89.3301,99.9653,97.1511,95.4822,32,89.6667,92.5044,65.5497,60,99.9391,11,97.0163,5,19,1,0,20
ARE,1971,,98.5065,99.5061,99.0063,1,1.0000,100.0000,,,96.2853,32,100.0000,1,35,0,0,35
ARE,1972,,98.7422,97.8932,98.3177,5,3.0000,96.4997,,,97.3455,26,96.3354,16,78,0,3,81
ARE,1973,,99.9540,98.2485,99.1012,2,2.6667,98.4501,,,99.9284,7,98.0248,11,71,0,2,73
ARE,1974,90.8093,96.3419,93.5738,93.5750,56,21.0000,94.5972,69.9780,48,96.2916,54,94.1199,56,48,1,6,55
ARE,1975,93.7178,98.5006,96.8472,96.3552,27,28.3333,92.0747,81.8053,32,96.6239,27,95.2836,29,66,0,4,70
ARE,1976,95.0659,99.9566,98.5231,97.8485,14,32.3333,93.9981,83.0035,24,99.8887,9,98.4142,8,87,0,2,89
ARE,1977,94.6895,98.8870,98.7017,97.4260,33,24.6667,93.0088,85.0330,45,97.3968,33,97.7548,13,92,0,2,94
ARE,1978,96.8664,98.8968,98.2079,97.9903,7,18.0000,94.5940,89.8537,12,97.2125,20,96.9578,9,96,0,4,100
ARE,1979,96.7949,99.5638,97.5935,97.9841,18,19.3333,95.5111,87.4424,17,99.1669,13,96.5348,41,133,1,5,139
ARE,1980,96.7515,99.4518,96.3729,97.5254,15,13.3333,97.7547,84.2946,18,98.9308,7,94.9809,37,97,0,7,104
ARE,1981,96.6882,99.5996,97.6386,97.9754,14,15.6667,95.8855,82.4950,22,99.3308,10,97.4426,31,136,1,5,142
ARE,1982,96.6327,99.2783,98.4756,98.1289,16,15.0000,97.6704,84.5890,28,98.6567,15,98.5662,14,158,1,4,163
ARE,1983,96.8291,99.5413,98.6628,98.3444,14,14.6667,98.3300,88.0905,36,99.2807,11,98.7901,12,143,0,3,146
ARE,1984,97.3097,99.8755,98.9407,98.7086,9,13.0000,99.1106,87.9631,48,99.8312,6,99.2279,9,143,1,1,145
ARE,1985,98.3727,99.5205,97.9666,98.6199,13,12.0000,98.3246,94.9676,13,99.2610,11,98.0082,27,144,2,3,149
ARE,1986,98.2735,99.4788,98.6429,98.7984,6,9.3333,98.6698,96.9267,11,99.0838,8,98.8257,7,150,1,2,153
ARE,1987,98.3029,99.1365,98.6943,98.7112,8,9.0000,97.9285,95.4025,8,98.3303,22,98.7697,10,139,1,2,142
ARE,1988,97.7200,99.5462,97.0191,98.0951,26,13.3333,97.4092,93.5994,29,99.3442,13,96.8830,57,131,1,7,139
ARE,1989,96.5143,99.0333,97.3012,97.6163,71,35.0000,95.2014,89.4835,74,98.4454,42,97.1744,53,108,0,6,114
ARE,1990,96.6277,99.8907,99.7063,98.7416,33,43.3333,98.1543,89.2366,86,99.8318,7,100.0000,1,85,0,0,85
ARE,1991,96.0520,99.8851,98.9090,98.2821,49,51.0000,96.8376,86.1893,84,99.8292,11,99.1719,6,73,1,0,74
ARE,1992,96.8037,99.7594,97.7600,98.1077,13,31.6667,98.6519,89.7406,45,99.7553,13,98.1241,21,71,0,0,71
ARE,1993,99.4302,99.5748,97.2869,98.7640,3,21.6667,98.8952,97.7894,3,99.2020,11,97.4895,11,61,0,0,61
ARE,1994,99.2890,99.6616,97.6858,98.8788,2,6.0000,98.2875,95.8221,3,99.2302,11,96.8735,11,62,0,1,63
ARE,1995,97.0007,98.3507,94.3501,96.5672,23,9.3333,93.7137,83.9189,12,97.6690,31,92.6986,55,70,0,5,75
ARE,1996,95.3823,98.4064,94.9772,96.2553,40,21.6667,93.7061,82.0866,39,97.0742,55,92.6694,61,65,0,7,72
ARE,1997,95.3101,97.6257,96.2734,96.4030,38,33.6667,94.1492,83.7100,42,96.4755,67,95.3065,27,66,0,6,72
ARE,1998,95.9022,98.0558,98.0069,97.3216,27,35.0000,95.2585,87.8492,33,97.1454,60,97.8720,7,59,0,2,61
ARE,1999,95.7697,98.1309,97.3356,97.0787,28,31.0000,94.6874,83.8139,39,97.1306,54,96.9437,17,65,1,2,68
ARE,2000,95.7039,95.9782,93.6906,95.1242,88,47.6667,95.2756,74.4588,53,95.7979,115,94.0391,79,56,1,7,64
ARE,2001,95.4596,98.9071,96.3958,96.9208,51,55.6667,94.7001,84.4489,61,98.5688,55,96.0753,38,57,1,3,61
ARE,2002,94.5250,99.8083,95.7199,96.6844,53,64.0000,95.2395,79.9132,80,99.7330,17,95.2807,49,68,1,5,74
ARE,2003,94.5878,99.0437,97.0071,96.8795,65,56.3333,94.5755,85.9283,74,98.6868,39,97.0070,38,70,1,4,75
ARE,2004,96.4170,97.7538,96.3858,96.8522,71,63.0000,94.9146,86.6209,37,96.9866,96,96.0340,52,66,1,6,73
ARE,2005,97.4063,97.7746,95.7016,96.9608,40,58.6667,94.6608,94.7945,14,96.7442,82,95.3768,41,68,2,4,74
ARE,2006,97.1840,98.3477,95.8902,97.1407,52,54.3333,94.8748,88.8066,26,97.6984,86,95.5652,74,93,0,8,101
ARE,2007,96.8465,97.8351,96.6054,97.0957,55,49.0000,94.9166,86.3967,38,97.0368,95,96.4599,49,73,0,6,79
ARE,2008,95.7347,97.1585,92.7923,95.2285,104,70.3333,89.9571,85.9223,81,95.5285,104,91.7355,105,67,0,11,78
ARE,2009,95.4809,98.9935,96.0095,96.8280,56,71.6667,94.6954,84.8663,73,98.6751,57,95.4800,53,61,1,5,67
ARE,2010,95.0157,99.0659,96.2983,96.7933,53,71.0000,94.2763,77.8475,88,98.7290,30,95.7597,47,66,1,5,72
ARE,2011,94.2719,98.8814,96.7451,96.6328,49,52.6667,95.0890,67.5229,104,98.4299,42,96.0784,36,64,0,4,68
ARE,2012,94.8554,97.7139,95.7953,96.1215,71,57.6667,92.7153,69.0283,78,96.6606,81,94.7266,58,66,1,7,74
ARE,2013,95.4696,98.0367,97.2981,96.9348,48,56.0000,96.1137,85.8606,62,97.2506,79,96.8982,27,60,0,4,64
ARE,2014,95.7232,98.4739,96.5986,96.9319,44,54.3333,95.0105,83.0381,61,97.7419,49,95.8346,43,73,1,5,79
ARE,2015,96.3899,99.6599,96.4574,97.5024,37,43.0000,96.0298,83.7300,52,99.5321,9,95.9111,53,72,0,6,78
ARE,2016,96.1578,98.4893,95.4318,96.6930,53,44.6667,95.0440,87.5522,53,97.6917,41,93.9449,69,72,1,7,80
ARE,2017,96.0546,98.6518,97.0324,97.2462,53,47.6667,96.5696,87.3862,55,98.1356,56,96.7460,49,88,0,6,94
ARE,2018,95.4920,98.8636,96.0662,96.8073,41,49.0000,96.6568,81.4902,61,98.3235,23,95.3307,56,97,1,9,107
ARE,2019,96.5985,99.6718,97.1363,97.8022,20,38.0000,97.8665,86.1505,30,99.5615,9,97.0407,38,93,0,7,100
ARE,2020,96.9411,98.7294,96.2186,97.2964,32,31.0000,95.1155,83.4432,32,98.1123,35,95.1515,53,92,1,6,99
ARE,2021,96.3515,98.5510,96.2082,97.0369,46,32.6667,94.3710,70.2477,46,97.7299,48,94.8860,50,79,0,7,86
ARE,2022,95.4404,98.6219,91.8996,95.3206,63,47.0000,91.0402,77.7097,60,97.5500,21,85.5345,85,76,1,12,89
ARE,2023,95.5263,97.4334,92.9661,95.3086,76,61.6667,91.8736,86.2350,52,95.6719,68,89.2597,86,75,1,12,88
ARE,2024,95.3081,97.7184,89.5146,94.1804,92,77.0000,88.8708,87.4230,50,95.9077,57,81.8861,101,60,1,13,74
ARE,2025,87.2987,97.0184,81.5271,88.6147,145,104.3333,77.8119,58.9906,91,94.7642,40,77.9801,56,15,0,7,22
ARG,1946,,90.3352,90.2286,90.2819,29,29.0000,81.4005,50.0000,,79.4819,34,81.7553,21,21,2,3,26
ARG,1947,,92.2308,91.9942,92.1125,19,24.0000,84.9660,50.0000,,78.5980,25,88.8181,6,11,1,1,13
ARG,1948,,96.8491,96.3697,96.6094,14,20.6667,93.5666,50.0000,,79.9222,19,96.2274,3,15,0,1,16
ARG,1949,93.3333,86.4054,86.6647,88.8011,27,20.0000,67.4390,81.0844,3,53.6295,42,71.8277,26,12,0,4,16
ARG,1950,100.0000,85.2367,84.6855,89.9740,20,20.3333,74.3471,100.0000,1,58.1918,36,64.2115,18,13,0,5,18
ARG,1951,83.6538,89.1051,89.2458,87.3349,24,23.6667,76.2901,56.4103,9,79.8205,15,86.3273,2,4,0,1,5
ARG,1952,82.5000,88.9588,87.1458,86.2015,37,27.0000,67.5416,58.3569,12,70.0616,41,74.1055,23,22,0,6,28
ARG,1953,50.0000,77.3214,79.7348,69.0187,42,34.3333,41.2771,0.0000,6,55.6834,35,64.2001,13,7,0,4,11
ARG,1954,,87.1799,83.3082,85.2441,40,39.6667,67.8974,50.0000,,66.1187,39,61.8020,23,9,1,2,12
ARG,1955,,99.9762,98.4206,99.1984,1,27.6667,100.0000,50.0000,,99.9519,2,100.0000,1,5,0,1,6
ARG,1956,,97.9131,97.4553,97.6842,9,16.6667,95.0718,50.0000,,94.6242,18,95.5384,2,23,0,1,24
ARG,1957,100.0000,96.2935,95.7619,97.3518,11,7.0000,93.6781,100.0000,1,89.9215,22,92.9460,4,25,0,2,27
ARG,1958,100.0000,96.2844,98.4583,98.2476,5,8.3333,98.7239,100.0000,1,92.4231,20,100.0000,1,14,0,0,14
ARG,1959,94.8571,99.8893,95.8626,96.8697,4,6.6667,92.7409,87.5433,4,99.7101,8,93.6301,2,17,0,1,18
ARG,1960,86.5116,90.8576,90.7125,89.3606,40,16.3333,82.1306,66.8460,24,83.0539,52,84.0646,23,15,0,2,17
ARG,1961,82.1875,98.6304,86.5727,89.1302,32,25.3333,86.2466,59.4426,28,97.0135,10,82.1973,40,27,1,10,38
ARG,1962,77.4384,93.2895,84.3964,85.0415,73,48.3333,74.5950,42.2746,31,89.8103,65,76.5908,33,12,0,5,17
ARG,1963,76.5909,97.7897,95.4321,89.9376,51,52.0000,82.7214,38.5991,56,96.8045,30,94.0376,12,21,0,2,23
ARG,1965,,94.4075,92.5395,93.4735,43,55.6667,91.4101,50.0000,,91.3225,61,90.4246,27,23,3,2,28
ARG,1966,,89.5229,87.5636,88.5432,83,59.0000,84.7598,50.0000,,84.3313,91,84.5035,65,18,1,6,25
ARG,1967,,96.2744,95.6549,95.9647,15,47.0000,93.9395,50.0000,,93.3204,33,94.8873,8,25,0,2,27
ARG,1968,79.7436,96.2346,92.3263,89.4348,64,54.0000,87.4482,36.7025,85,95.8335,35,93.1089,29,23,0,4,27
ARG,1969,82.0640,87.3043,88.5800,85.9827,87,55.3333,74.3581,47.0603,71,80.3513,103,86.4447,66,24,1,7,32
ARG,1970,84.0931,92.7851,87.7361,88.2048,87,79.3333,77.6494,49.0683,81,87.2362,85,80.1371,76,29,0,10,39
ARG,1971,86.5434,91.0360,85.9480,87.8425,106,93.3333,64.4020,67.7942,53,77.5975,115,64.9958,99,57,0,20,77
ARG,1972,83.4335,92.3848,89.4182,88.4122,93,95.3333,69.0341,52.4885,71,83.7553,106,77.3067,78,65,2,15,82
ARG,1973,80.6068,97.7399,97.6472,91.9980,75,91.3333,82.1708,30.9420,103,96.3642,61,97.0178,22,70,0,3,73
ARG,1974,82.2874,93.4615,92.6986,89.4825,88,85.3333,90.3685,42.1403,104,93.3666,89,93.2151,62,47,1,7,55
ARG,1975,89.3673,93.0301,91.6040,91.3338,86,83.0000,78.5770,69.2053,70,84.2495,102,85.3564,79,55,1,10,66
ARG,1976,93.2458,95.8751,93.6673,94.2627,79,84.3333,82.5120,76.7339,54,88.7287,86,90.5525,62,76,1,10,87
ARG,1977,94.2445,96.1096,93.8887,94.7476,82,82.3333,85.1447,83.0547,49,90.7929,86,86.3940,72,79,2,9,90
ARG,1978,94.6073,95.9369,94.8493,95.1312,67,76.0000,85.0317,78.2666,53,89.2315,79,88.7841,72,89,3,7,99
ARG,1979,94.3765,95.8289,95.0738,95.0931,77,75.3333,88.0286,75.5283,57,91.7557,93,92.0307,84,130,2,12,144
ARG,1980,94.7764,93.7638,91.8935,93.4779,87,77.0000,86.8160,74.7455,57,87.8152,106,87.3144,96,88,5,12,105
ARG,1981,94.8859,95.7787,92.9845,94.5497,86,83.3333,87.8530,72.9689,61,92.7169,95,91.1707,91,123,3,17,143
ARG,1982,95.2845,94.8087,93.8904,94.6612,97,90.0000,88.6163,76.5328,61,90.2824,114,92.4810,99,144,5,16,165
ARG,1983,95.2574,94.2776,93.5861,94.3737,98,93.6667,89.5101,80.2813,74,90.8965,108,92.0570,88,124,0,18,142
ARG,1984,95.8353,95.2231,96.1580,95.7388,88,94.3333,93.0469,80.2982,79,93.1145,103,95.8324,71,136,0,11,147
ARG,1985,96.6221,94.7092,95.6497,95.6603,86,90.6667,91.7869,89.5542,71,91.7634,105,94.9722,72,140,0,13,153
ARG,1986,97.7826,95.1228,95.3903,96.0986,76,83.3333,92.1624,95.8480,31,91.4234,105,94.5112,81,140,0,14,154
ARG,1987,97.4852,95.4209,95.7399,96.2153,88,83.3333,91.5047,92.1907,40,91.1452,115,95.0283,87,130,0,12,142
ARG,1988,97.0019,97.0539,96.9924,97.0161,79,81.0000,95.2142,90.0363,58,95.7416,97,96.8513,59,129,0,8,137
ARG,1989,97.4395,97.3676,96.4869,97.0980,84,83.6667,94.0587,92.5516,40,95.7604,96,96.2291,73,107,0,8,115
ARG,1990,97.3823,95.7130,95.1562,96.0838,105,89.3333,92.4653,91.8035,52,93.3761,86,94.1734,45,75,0,8,83
ARG,1991,86.6351,74.6112,75.2093,78.8185,160,116.3333,55.5169,49.2483,141,61.7714,133,69.0053,82,43,2,27,72
ARG,1992,82.5852,81.1201,81.9837,81.8963,165,143.3333,76.1919,34.4302,142,80.2238,160,81.9521,123,48,3,22,73
ARG,1993,84.6915,79.8047,81.7657,82.0873,167,164.0000,61.9385,40.6095,146,61.3569,168,73.7201,124,41,2,21,64
ARG,1994,88.9146,79.4653,80.6048,82.9949,169,167.0000,48.0126,34.8591,119,51.8291,168,65.4833,129,44,3,21,68
ARG,1995,90.6534,72.6312,73.9934,79.0927,169,168.3333,57.8495,49.8865,106,58.9247,170,62.0575,158,44,3,32,79
ARG,1996,91.5067,87.7837,87.3234,88.8713,153,163.6667,80.2485,67.0517,98,77.5031,161,80.2609,123,56,0,20,76
ARG,1997,91.0314,86.7229,87.3440,88.3661,151,157.6667,77.2626,66.0024,106,80.2223,161,81.5239,107,56,1,16,73
ARG,1998,90.1615,90.5201,89.2654,89.9823,139,147.6667,80.2399,60.5865,115,86.0372,145,84.9045,83,50,0,13,63
ARG,1999,92.4814,86.5667,87.3511,88.7997,150,146.6667,76.7815,71.2324,107,79.3739,147,81.2593,98,53,1,16,70
ARG,2000,95.2090,89.5464,89.2650,91.3401,144,144.3333,91.3285,71.5167,70,89.0743,153,89.4384,98,54,0,14,68
ARG,2001,95.0906,88.4790,88.4127,90.6608,129,141.0000,82.8222,83.1851,74,84.8797,150,85.2493,94,52,1,14,67
ARG,2002,94.5815,89.3173,89.7976,91.2321,132,135.0000,86.0761,80.1205,75,85.0818,159,87.5032,95,61,0,15,76
ARG,2003,95.2922,88.3411,87.9269,90.5201,122,127.6667,82.2045,87.7598,55,83.9760,150,85.0077,93,60,1,16,77
ARG,2004,95.3211,90.6565,90.8050,92.2609,116,123.3333,86.7827,82.5290,60,87.4459,155,88.9329,102,60,0,13,73
ARG,2005,94.7766,92.4688,92.4822,93.2425,111,116.3333,87.0493,84.2537,78,88.9731,141,91.2699,83,64,0,11,75
ARG,2006,92.6156,95.9834,95.9013,94.8335,110,112.3333,90.2964,62.1645,115,94.4035,139,95.5788,73,93,1,7,101
ARG,2007,92.3779,93.6261,94.7203,93.5748,118,113.0000,88.0017,67.1203,121,91.2697,146,94.2042,82,72,0,7,79
ARG,2008,92.7545,94.8129,95.3405,94.3027,114,114.0000,87.8879,73.5727,124,91.8316,139,94.8784,77,69,0,9,78
ARG,2009,94.0383,94.7221,95.2510,94.6705,108,113.3333,90.5332,80.0352,113,93.0419,143,94.4301,72,60,0,7,67
ARG,2010,94.2348,94.4082,94.9848,94.5426,111,111.0000,89.8685,74.3771,108,92.3794,145,93.9800,84,64,1,7,72
ARG,2011,94.5076,95.6188,95.4498,95.1921,98,105.6667,92.1174,68.8595,96,93.8355,126,94.2149,59,62,0,7,69
ARG,2012,95.3365,97.2893,96.3190,96.3149,57,88.6667,93.1260,71.9248,59,96.0400,87,95.4915,49,69,0,5,74
ARG,2013,95.7419,96.0805,95.1326,95.6517,92,82.3333,93.4566,86.7103,51,94.5067,125,93.7495,67,57,1,6,64
ARG,2014,96.1001,97.4839,96.6301,96.7380,54,67.6667,94.5951,84.5329,49,96.2696,81,95.8821,41,74,0,6,80
ARG,2015,97.4285,96.7820,96.4574,96.8893,63,69.6667,94.8036,88.4106,27,95.5445,101,95.9111,53,72,0,6,78
ARG,2016,98.1554,96.2703,96.0400,96.8219,45,54.0000,95.3339,96.7379,12,94.2264,104,94.8966,58,74,0,7,81
ARG,2017,97.5111,95.1672,95.0337,95.9040,91,66.3333,93.9119,93.5296,21,93.3129,130,93.9943,86,84,0,10,94
ARG,2018,96.5529,95.1629,95.1514,95.6224,84,73.3333,94.1315,85.8461,31,92.8587,133,94.0804,81,93,0,14,107
ARG,2019,96.5013,95.9362,95.2813,95.9063,90,88.3333,93.9198,85.6780,34,94.1190,125,94.4725,78,89,0,11,100
ARG,2020,97.2912,95.9401,95.8002,96.3438,69,81.0000,93.0930,85.3385,19,93.9069,119,94.5569,65,90,0,10,100
ARG,2021,97.7948,95.8701,94.5420,96.0690,77,78.6667,92.1835,82.0171,11,93.5057,115,92.2040,76,76,0,10,86
ARG,2022,97.9587,94.9333,94.5467,95.8129,45,63.6667,92.3186,92.1292,7,90.9036,118,90.5218,56,81,0,8,89
ARG,2023,97.0715,95.4202,94.5284,95.6734,64,62.0000,92.7709,93.3711,17,92.2526,115,91.9862,66,80,0,8,88
ARG,2024,80.6432,61.4187,64.3266,68.7962,190,99.6667,21.6948,30.4028,188,30.5088,187,33.9634,173,34,31,10,75
ARG,2025,69.0282,43.0523,44.6522,52.2442,190,148.0000,0.0000,0.0000,187,0.0000,130,33.0520,67,3,2,5,10
ARM,1992,,92.2043,91.1077,91.6560,115,115.0000,89.7134,,,91.8386,139,91.3049,109,28,0,6,34
ARM,1993,,84.2754,83.3889,83.8321,165,140.0000,65.8052,,,69.9149,165,76.2059,120,43,4,15,62
ARM,1994,,83.9936,84.7847,84.3891,167,149.0000,52.4255,,,62.4570,165,73.1648,111,46,3,16,65
ARM,1995,87.4030,86.3962,86.1844,86.6612,163,165.0000,73.3829,32.4586,139,79.6606,164,80.4075,133,57,4,17,78
ARM,1996,88.7188,83.3476,85.3259,85.7974,167,165.6667,74.6464,56.2369,119,69.3301,170,77.0225,131,51,3,17,71
ARM,1997,88.6434,81.4776,82.2160,84.1123,169,166.3333,68.3248,56.1195,140,72.4030,167,73.6086,120,47,3,19,69
ARM,1998,90.7574,83.8527,84.0624,86.2242,168,168.0000,72.5495,63.4168,109,76.2088,160,77.1863,103,43,2,16,61
ARM,1999,92.4375,85.5526,85.9336,87.9746,158,165.0000,74.9968,71.0644,109,77.8168,150,79.0327,103,49,2,16,67
ARM,2000,93.4903,89.4265,89.4378,90.7849,153,159.6667,90.7493,61.2987,107,88.9490,154,89.6180,96,53,3,11,67
ARM,2001,92.8748,89.2603,90.9845,91.0399,120,143.6667,83.5415,75.5958,106,85.9053,148,88.7370,88,55,2,10,67
ARM,2002,92.9880,89.0414,91.9096,91.3130,125,132.6667,86.2120,74.2743,107,84.6964,160,90.2768,86,63,1,11,75
ARM,2003,93.0136,87.6129,89.0932,89.9066,132,125.6667,81.0111,81.8354,94,82.9751,151,86.5490,88,60,1,14,75
ARM,2004,93.0267,87.3027,87.4885,89.2726,160,139.0000,81.4902,73.9615,94,82.9375,160,84.7128,107,57,3,13,73
ARM,2005,93.4264,87.8339,89.4017,90.2206,150,147.3333,80.8635,78.8414,102,82.1846,155,87.3404,98,58,1,14,73
ARM,2006,93.5769,89.2066,90.7308,91.1714,161,157.0000,83.0293,67.7706,108,84.9594,159,89.2434,115,81,2,16,99
ARM,2007,93.9166,88.9166,90.3029,91.0454,128,146.3333,83.0341,73.7579,109,84.8169,160,88.9183,103,64,3,12,79
ARM,2008,92.4184,87.7207,88.7193,89.6195,167,152.0000,77.4216,72.1800,130,80.6528,168,86.7119,118,59,4,13,76
ARM,2009,92.6474,87.5698,88.5515,89.5895,140,145.0000,80.7314,75.3772,120,83.6095,160,85.1573,102,52,3,12,67
ARM,2010,92.6724,88.3822,88.8146,89.9564,143,150.0000,80.8865,67.4327,122,84.1645,170,85.6193,111,54,2,13,69
ARM,2011,93.5864,83.3279,85.7925,87.5689,177,153.3333,76.3936,63.6366,116,76.5278,170,80.3209,107,48,4,14,66
ARM,2012,93.5198,85.1029,88.2409,88.9545,170,163.3333,77.4942,60.9877,113,78.2265,170,83.6915,120,54,2,14,70
ARM,2013,93.5682,85.6034,85.6178,88.2632,167,171.3333,78.1567,79.9263,115,79.8110,169,79.9150,102,45,3,14,62
ARM,2014,93.1691,86.2961,88.3320,89.2657,158,165.0000,78.5868,72.9083,112,79.6307,171,83.3276,112,61,3,15,79
ARM,2015,93.1198,83.0901,84.4584,86.8894,150,158.3333,74.8037,68.9918,118,76.5726,169,78.6898,114,53,3,19,75
ARM,2016,93.3866,79.0627,81.4035,84.6176,178,162.0000,67.9039,74.8094,116,67.3544,180,71.9934,138,54,3,24,81
ARM,2017,92.5207,82.8738,82.7605,86.0517,173,167.0000,74.4038,72.4809,123,76.2985,174,77.0973,121,61,3,25,89
ARM,2018,93.6944,83.6689,84.7550,87.3728,173,174.6667,76.5482,74.1091,109,75.8854,179,79.8701,134,74,5,26,105
ARM,2019,93.9619,84.2401,84.7498,87.6506,152,166.0000,76.7346,73.3337,100,77.0790,176,79.8917,123,67,3,24,94
ARM,2020,94.4069,81.7961,83.6975,86.6335,177,167.3333,72.4744,69.7270,103,72.5827,186,77.3553,137,66,3,26,95
ARM,2021,95.6551,81.4247,82.0352,86.3717,176,168.3333,70.2680,64.5691,73,70.7448,178,72.0725,130,56,3,24,83
ARM,2022,94.5027,80.7644,81.6232,85.6301,177,176.6667,65.8751,72.3404,89,65.3729,182,66.1734,141,58,1,26,85
ARM,2023,94.3937,83.5639,84.3132,87.4236,166,173.0000,72.4757,81.0040,82,72.1156,174,74.1580,115,57,1,23,81
ARM,2024,90.9387,82.9793,83.4224,85.7801,172,171.6667,66.6407,70.4339,138,69.3531,178,70.2951,122,49,1,20,70
ARM,2025,83.3844,86.3179,97.3409,89.0144,140,159.3333,78.6670,46.3523,150,75.9743,109,97.2475,4,19,0,1,20
ATG,1981,,97.0276,89.3150,93.1713,102,102.0000,84.6211,,,94.8787,75,86.2257,109,15,2,2,19
ATG,1982,,95.1074,95.8527,95.4801,83,92.5000,90.7543,,,90.8420,112,95.0853,80,60,5,1,66
ATG,1983,,98.2400,98.8714,98.5557,7,64.0000,98.7993,,,97.2079,51,99.0668,11,67,1,0,68
ATG,1984,85.3365,96.9235,98.2633,93.5078,114,68.0000,88.4917,25.7176,148,95.5694,79,98.4013,22,66,0,2,68
ATG,1985,93.3689,96.1697,95.0953,94.8780,93,71.3333,90.0587,79.4941,112,94.0393,90,94.2458,81,131,0,14,145
ATG,1986,92.3020,94.7673,93.7794,93.6162,110,105.6667,86.1792,83.8041,125,90.7982,110,92.3744,96,134,3,16,153
ATG,1987,94.0417,97.1613,96.0558,95.7530,98,100.3333,90.3147,78.6660,99,94.5108,89,95.4283,81,130,0,11,141
ATG,1988,95.2188,96.7304,95.6543,95.8678,101,103.0000,92.8784,81.1887,92,95.2740,105,95.2683,89,127,0,12,139
ATG,1989,95.7312,95.4932,94.2570,95.1605,118,105.6667,89.7872,86.8864,94,92.7392,119,93.6408,89,101,0,13,114
ATG,1990,97.2068,97.6726,97.0241,97.3012,91,103.3333,95.0711,91.2065,62,96.4043,66,96.5653,33,81,0,5,86
ATG,1991,97.2540,97.9161,96.7408,97.3037,88,99.0000,94.7605,90.9045,43,96.8642,73,96.4122,50,45,0,3,48
ATG,1992,96.2491,97.6440,96.0196,96.6375,63,80.6667,96.6150,87.5832,55,97.5386,68,96.3400,61,56,0,8,64
ATG,1993,95.3784,97.5694,95.0268,95.9915,57,69.3333,92.7513,82.0703,56,95.3631,70,94.0283,47,54,0,8,62
